event_id,event_name,date,time_utc,runnerid1,runnername1,runnerid2,runnername2,runner,runner_id,is_runner1,opening_odds,odds_25pct,odds_50pct,odds_75pct,closing_odds,num_updates,record_id
31315975,S Sierra v G Maristany Zuleta De Reales,2022-03-20,9:00:00,16100628,G Maristany Zuleta de Reales,9626610,S Sierra,G Maristany Zuleta de Reales,16100628,TRUE,1.83,,,,1.83,0,2022_1
31314865,Rogic Hadzalic v Paz,2022-03-20,9:00:00,40931876,Alen Rogic Hadzalic,8461061,Juan Pablo Paz,Juan Pablo Paz,8461061,FALSE,1.36,1.35,1.35,1.35,1.36,3,2022_2
31314865,Rogic Hadzalic v Paz,2022-03-20,9:00:00,40931876,Alen Rogic Hadzalic,8461061,Juan Pablo Paz,Alen Rogic Hadzalic,40931876,TRUE,2.46,,,,2.46,0,2022_3
31316309,Mpetshi Perricard v Ma Rosenkranz,2022-03-20,13:00:00,19544747,Giovanni Mpetshi Perric,9634851,Mats Rosenkranz,Mats Rosenkranz,9634851,FALSE,1.78,1.52,1.8,2,1.5,5,2022_4
31316309,Mpetshi Perricard v Ma Rosenkranz,2022-03-20,13:00:00,19544747,Giovanni Mpetshi Perric,9634851,Mats Rosenkranz,Giovanni Mpetshi Perric,19544747,TRUE,2.9,3,3,3,3,1,2022_5
31313675,Mektic/Pavic v Otte/Struff,2022-03-19,23:00:00,7024649,Mektic/Pavic,43502279,Otte/Struff,Otte/Struff,43502279,FALSE,3.9,5.2,5.2,5.2,5.8,2,2022_6
31313675,Mektic/Pavic v Otte/Struff,2022-03-19,23:00:00,7024649,Mektic/Pavic,43502279,Otte/Struff,Mektic/Pavic,7024649,TRUE,1.23,1.24,1.24,1.23,1.21,6,2022_7
31315141,Menendez-Maceiras v Zhukayev,2022-03-20,9:00:00,9128710,Adrian Menendez-Maceira,11905629,Beibit Zhukayev,Adrian Menendez-Maceira,9128710,TRUE,1.51,1.5,1.67,1.67,1.67,4,2022_8
31315141,Menendez-Maceiras v Zhukayev,2022-03-20,9:00:00,9128710,Adrian Menendez-Maceira,11905629,Beibit Zhukayev,Beibit Zhukayev,11905629,FALSE,2.94,2.32,2.32,2.32,2.32,1,2022_9
31315974,L Miedler v F Marozsan,2022-03-20,9:00:00,11121164,F Marozsan,9632603,L Miedler,L Miedler,9632603,FALSE,2.26,2.2,2.2,2.2,2.22,2,2022_10
31315974,L Miedler v F Marozsan,2022-03-20,9:00:00,11121164,F Marozsan,9632603,L Miedler,F Marozsan,11121164,TRUE,1.62,1.82,1.82,1.82,1.82,1,2022_11
31314855,Fr Forti v F Nincevic,2022-03-20,9:00:00,11144225,Francesco Forti,13132661,Frane Nincevic,Francesco Forti,11144225,TRUE,1.09,,,,1.09,0,2022_12
31314916,A Kalender v Er Kirkin,2022-03-20,9:00:00,12819763,Admir Kalender,9633532,Ergi Kirkin,Ergi Kirkin,9633532,FALSE,1.19,,,,1.19,0,2022_13
31314916,A Kalender v Er Kirkin,2022-03-20,9:00:00,12819763,Admir Kalender,9633532,Ergi Kirkin,Admir Kalender,12819763,TRUE,6.4,,,,6.4,0,2022_14
31315636,Navone v Klier,2022-03-20,14:00:00,24339657,Gilbert Klier Junior,21809027,Mariano Navone,Mariano Navone,21809027,FALSE,1.44,2.32,2.32,2.32,2.12,3,2022_15
31315636,Navone v Klier,2022-03-20,14:00:00,24339657,Gilbert Klier Junior,21809027,Mariano Navone,Gilbert Klier Junior,24339657,TRUE,1.67,1.68,1.68,1.76,1.74,6,2022_16
31315631,Juarez v Ale Mendoza,2022-03-20,14:00:00,9634973,Facundo Juarez,38310230,Javier Alejandro Mendoz,Facundo Juarez,9634973,TRUE,1.21,1.05,1.05,1.13,1.05,4,2022_17
31315631,Juarez v Ale Mendoza,2022-03-20,14:00:00,9634973,Facundo Juarez,38310230,Javier Alejandro Mendoz,Javier Alejandro Mendoz,38310230,FALSE,8.6,,,,8.6,0,2022_18
31314973,Ben Hassan v Henri Squire,2022-03-20,9:00:00,9631799,Benjamin Hassan,10460261,Henri Squire,Henri Squire,10460261,FALSE,1.57,1.65,1.65,1.65,1.77,7,2022_19
31314973,Ben Hassan v Henri Squire,2022-03-20,9:00:00,9631799,Benjamin Hassan,10460261,Henri Squire,Benjamin Hassan,9631799,TRUE,2.2,2.22,2.22,2.22,2.1,4,2022_20
31314570,Tseng v Guinard,2022-03-20,9:00:00,24432271,Chun-Hsin Tseng,8427047,Manuel Guinard,Chun-Hsin Tseng,24432271,TRUE,1.74,1.9,2.08,2.12,2.18,27,2022_21
31314570,Tseng v Guinard,2022-03-20,9:00:00,24432271,Chun-Hsin Tseng,8427047,Manuel Guinard,Manuel Guinard,8427047,FALSE,2.1,2.18,1.95,1.8,1.83,38,2022_22
31315003,Niklas-salminen v Galarneau,2022-03-20,9:00:00,9323645,Alexis Galarneau,10109468,Patrik Niklas-salminen,Patrik Niklas-salminen,10109468,FALSE,6,5.2,5.2,5.2,5.2,1,2022_23
31315003,Niklas-salminen v Galarneau,2022-03-20,9:00:00,9323645,Alexis Galarneau,10109468,Patrik Niklas-salminen,Alexis Galarneau,9323645,TRUE,1.24,1.13,1.13,1.13,1.14,2,2022_24
31316229,S Samavati v L Salden,2022-03-20,13:30:00,9634980,L Salden,12381065,S Samavati,S Samavati,12381065,FALSE,2.26,2.28,2.52,2.52,2.26,3,2022_25
31316229,S Samavati v L Salden,2022-03-20,13:30:00,9634980,L Salden,12381065,S Samavati,L Salden,9634980,TRUE,1.78,1.57,1.57,1.57,1.57,1,2022_26
31314988,Vatutin v Patael,2022-03-20,9:00:00,7797764,Alexey Vatutin,9361742,Ben Patael,Ben Patael,9361742,FALSE,4,4.3,4.3,4.3,4.3,1,2022_27
31314988,Vatutin v Patael,2022-03-20,9:00:00,7797764,Alexey Vatutin,9361742,Ben Patael,Alexey Vatutin,7797764,TRUE,1.25,1.27,1.27,1.27,1.21,6,2022_28
31314968,Torpegaard v Catarina,2022-03-20,9:00:00,9395106,Lucas Catarina,9953209,Mikael Torpegaard,Lucas Catarina,9395106,TRUE,2.78,2.78,2.52,2.42,2.5,10,2022_29
31314968,Torpegaard v Catarina,2022-03-20,9:00:00,9395106,Lucas Catarina,9953209,Mikael Torpegaard,Mikael Torpegaard,9953209,FALSE,1.56,1.56,1.65,1.7,1.7,8,2022_30
31315247,Sels v Neuchrist,2022-03-20,13:00:00,8814180,Jelle Sels,7797896,Maximilian Neuchrist,Jelle Sels,8814180,TRUE,1.44,1.37,1.37,1.37,1.31,2,2022_31
31315646,Dutra da Silva v F Zeballos,2022-03-20,14:00:00,11204259,Daniel Dutra da Silva,4151444,Federico Zeballos,Daniel Dutra da Silva,11204259,TRUE,1.12,1.13,1.13,1.13,1.13,1,2022_32
31315641,Villanueva v Carou,2022-03-20,14:00:00,9042439,Gonzalo Villanueva,10221832,Ignacio Carou,Gonzalo Villanueva,9042439,TRUE,1.2,1.15,1.15,1.17,1.15,5,2022_33
31315641,Villanueva v Carou,2022-03-20,14:00:00,9042439,Gonzalo Villanueva,10221832,Ignacio Carou,Ignacio Carou,10221832,FALSE,7.8,,,,7.8,0,2022_34
