event_id,event_name,date,time_utc,runnerid1,runnername1,runnerid2,runnername2,runner,runner_id,is_runner1,opening_odds,odds_25pct,odds_50pct,odds_75pct,closing_odds,num_updates,record_id
30367345,Svetl Kuznetsova v Kasatkina,2021-03-20,12:30:00,7795290,Daria Kasatkina,2256501,Svetlana Kuznetsova,Daria Kasatkina,7795290,TRUE,1.63,1.61,1.61,1.59,1.48,64,2021_29
30367513,Watson/Zheng v Dolehide/Muhammad,2021-03-20,23:00:00,38827656,Dolehide/Muhammad,38826107,Watson/Zheng,Watson/Zheng,38826107,FALSE,1.57,1.88,1.88,1.6,1.67,11,2021_30
30367513,Watson/Zheng v Dolehide/Muhammad,2021-03-20,23:00:00,38827656,Dolehide/Muhammad,38826107,Watson/Zheng,Dolehide/Muhammad,38827656,TRUE,2.24,2.14,2.14,2.32,2.42,4,2021_31
30365618,Tsitsipas v Musetti,2021-03-20,4:00:00,13834991,Lorenzo Musetti,9193006,Stefanos Tsitsipas,Stefanos Tsitsipas,9193006,FALSE,1.24,1.2,1.19,1.19,1.15,63,2021_32
30365618,Tsitsipas v Musetti,2021-03-20,4:00:00,13834991,Lorenzo Musetti,9193006,Stefanos Tsitsipas,Lorenzo Musetti,13834991,TRUE,6,6,6.2,6.4,7.4,38,2021_33
30367327,Molchanov/Stakhovsky v Glasspool/Reid,2021-03-20,13:00:00,38807664,Glasspool/Reid,7659638,Molchanov/Stakhovsky,Glasspool/Reid,38807664,TRUE,1.83,2.1,2.1,1.6,1.6,2,2021_34
30367327,Molchanov/Stakhovsky v Glasspool/Reid,2021-03-20,13:00:00,38807664,Glasspool/Reid,7659638,Molchanov/Stakhovsky,Molchanov/Stakhovsky,7659638,FALSE,1.91,,,,1.91,0,2021_35
30366830,Bachinger v Bonzi,2021-03-20,9:00:00,9632014,Benjamin Bonzi,2397396,Matthias Bachinger,Matthias Bachinger,2397396,FALSE,3.6,3.85,3.9,3.85,3.65,15,2021_36
30366830,Bachinger v Bonzi,2021-03-20,9:00:00,9632014,Benjamin Bonzi,2397396,Matthias Bachinger,Benjamin Bonzi,9632014,TRUE,1.38,1.31,1.34,1.35,1.37,19,2021_37
30368125,E Dartron v J Bouzas Maneiro,2021-03-20,9:00:00,9638214,E Dartron,25977944,J Bouzas Maneiro,E Dartron,9638214,TRUE,2.42,,,,2.42,0,2021_38
30368342,M Partaud v E Cascino,2021-03-20,13:30:00,9628079,E Cascino,9629399,M Partaud,E Cascino,9628079,TRUE,1.99,,,,1.99,0,2021_39
30365462,Ram/Salisbury v Skupski/Skupski,2021-03-20,16:00:00,22229228,Ram/Salisbury,7824202,Skupski/Skupski,Ram/Salisbury,22229228,TRUE,1.36,1.41,1.41,1.41,1.48,8,2021_40
30365462,Ram/Salisbury v Skupski/Skupski,2021-03-20,16:00:00,22229228,Ram/Salisbury,7824202,Skupski/Skupski,Skupski/Skupski,7824202,FALSE,2.76,3,3,3,2.86,3,2021_41
30367992,A Shimizu v S Hosogi,2021-03-20,7:00:00,10349657,A Shimizu,15567452,S Hosogi,S Hosogi,15567452,FALSE,2.5,,,,2.5,0,2021_42
30367992,A Shimizu v S Hosogi,2021-03-20,7:00:00,10349657,A Shimizu,15567452,S Hosogi,A Shimizu,10349657,TRUE,1.54,,,,1.54,0,2021_43
30366751,Marchenko v Masur,2021-03-20,9:00:00,8659524,Daniel Masur,3691700,Illya Marchenko,Illya Marchenko,3691700,FALSE,1.55,1.57,1.59,1.62,1.54,35,2021_44
30366751,Marchenko v Masur,2021-03-20,9:00:00,8659524,Daniel Masur,3691700,Illya Marchenko,Daniel Masur,8659524,TRUE,2.62,2.64,2.64,2.6,2.84,16,2021_45
30367442,Martinez/Oliveira v Matos/Meligeni Rodrigue,2021-03-20,19:00:00,19713459,Martinez/Oliveira,36452438,Matos/Meligeni Rodrigue,Martinez/Oliveira,19713459,TRUE,2.34,2.26,2.26,2.26,2.26,3,2021_46
30367442,Martinez/Oliveira v Matos/Meligeni Rodrigue,2021-03-20,19:00:00,19713459,Martinez/Oliveira,36452438,Matos/Meligeni Rodrigue,Matos/Meligeni Rodrigue,36452438,FALSE,1.74,1.82,1.82,1.82,1.79,2,2021_47
30368067,An Li v Golubic,2021-03-20,21:00:00,11313157,Ann Li,7283232,Viktorija Golubic,Viktorija Golubic,7283232,FALSE,2.34,2.34,2.4,2.38,2.34,43,2021_48
30368067,An Li v Golubic,2021-03-20,21:00:00,11313157,Ann Li,7283232,Viktorija Golubic,Ann Li,11313157,TRUE,1.81,1.73,1.72,1.72,1.73,76,2021_49
30368059,M Kilnarova v M Timofeeva,2021-03-20,8:00:00,9694554,M Kilnarova,11772828,M Timofeeva,M Kilnarova,9694554,TRUE,2,1.86,1.83,1.66,1.61,10,2021_50
30368059,M Kilnarova v M Timofeeva,2021-03-20,8:00:00,9694554,M Kilnarova,11772828,M Timofeeva,M Timofeeva,11772828,FALSE,1.93,2.2,2.2,2.5,2.5,4,2021_51
30367223,Barrios Vera v Meligeni Rodrigues Alve,2021-03-20,14:00:00,9712909,Felipe Meligeni Rodrigues Alves,9633137,Marcelo Tomas Barrios V,Felipe Meligeni Rodrigues Alves,9712909,TRUE,2,2.12,2.02,1.93,2.08,27,2021_52
30367223,Barrios Vera v Meligeni Rodrigues Alve,2021-03-20,14:00:00,9712909,Felipe Meligeni Rodrigues Alves,9633137,Marcelo Tomas Barrios V,Marcelo Tomas Barrios V,9633137,FALSE,1.89,1.92,1.92,2,1.92,23,2021_53
30361302,L Zhu v S Zheng,2021-03-17,23:00:00,8714569,Lin Zhu,5829453,Saisai Zheng,Saisai Zheng,5829453,FALSE,1.83,1.66,1.66,1.71,1.68,64,2021_54
30361302,L Zhu v S Zheng,2021-03-17,23:00:00,8714569,Lin Zhu,5829453,Saisai Zheng,Lin Zhu,8714569,TRUE,2.22,2.34,2.5,2.44,2.48,51,2021_55
30362545,Kalashnikov/Kudryavtsev v Marozava/Sasnovich,2021-03-17,23:00:00,18911125,Kalashnikov/Kudryavtsev,38126197,Marozava/Sasnovich,Kalashnikov/Kudryavtsev,18911125,TRUE,2.2,2.46,1.67,1.67,1.9,6,2021_56
30362545,Kalashnikov/Kudryavtsev v Marozava/Sasnovich,2021-03-17,23:00:00,18911125,Kalashnikov/Kudryavtsev,38126197,Marozava/Sasnovich,Marozava/Sasnovich,38126197,FALSE,1.69,1.96,1.96,1.96,1.96,4,2021_57
30354080,Krajicek/Skugor v Djere/Paire,2021-03-14,16:00:00,24661960,Djere/Paire,27502806,Krajicek/Skugor,Krajicek/Skugor,27502806,FALSE,1.34,1.33,1.31,1.25,1.33,4,2021_58
30354080,Krajicek/Skugor v Djere/Paire,2021-03-14,16:00:00,24661960,Djere/Paire,27502806,Krajicek/Skugor,Djere/Paire,24661960,TRUE,4.1,4,4,4.4,4.4,3,2021_59
30363295,P Iatcenko v A Kulikova,2021-03-18,10:00:00,10349063,A Kulikova,36612632,P Iatcenko,A Kulikova,10349063,TRUE,1.09,1.11,1.11,1.08,1.11,3,2021_60
30363295,P Iatcenko v A Kulikova,2021-03-18,10:00:00,10349063,A Kulikova,36612632,P Iatcenko,P Iatcenko,36612632,FALSE,10,,,,10,0,2021_61
30362782,Fucsovics v Rublev,2021-03-18,17:00:00,7797771,Andrey Rublev,4827766,Marton Fucsovics,Andrey Rublev,7797771,TRUE,1.35,1.22,1.23,1.22,1.18,71,2021_62
30362782,Fucsovics v Rublev,2021-03-18,17:00:00,7797771,Andrey Rublev,4827766,Marton Fucsovics,Marton Fucsovics,4827766,FALSE,4.2,5.5,5.4,5.5,6.4,31,2021_63
30354086,Herbert/Mahut v Klaasen/Mclachlan,2021-03-14,16:00:00,8942538,Herbert/Mahut,36456633,Klaasen/Mclachlan,Klaasen/Mclachlan,36456633,FALSE,2,2.36,2.36,2.36,2.58,9,2021_64
30354086,Herbert/Mahut v Klaasen/Mclachlan,2021-03-14,16:00:00,8942538,Herbert/Mahut,36456633,Klaasen/Mclachlan,Herbert/Mahut,8942538,TRUE,1.94,1.68,1.68,1.72,1.58,17,2021_65
30363052,Cuevas/Varillas v Blancaneaux/Coppejans,2021-03-18,18:00:00,22245526,Blancaneaux/Coppejans,24005699,Cuevas/Varillas,Blancaneaux/Coppejans,22245526,TRUE,1.81,,,,1.81,0,2021_66
30363052,Cuevas/Varillas v Blancaneaux/Coppejans,2021-03-18,18:00:00,22245526,Blancaneaux/Coppejans,24005699,Cuevas/Varillas,Cuevas/Varillas,24005699,FALSE,2.24,,,,2.24,0,2021_67
30362692,Cabal/Farah v Sonego/Vavassori,2021-03-18,11:00:00,6098095,Cabal/Farah,11687684,Sonego/Vavassori,Sonego/Vavassori,11687684,FALSE,3.25,2.9,2.86,3.2,3.6,5,2021_68
30362692,Cabal/Farah v Sonego/Vavassori,2021-03-18,11:00:00,6098095,Cabal/Farah,11687684,Sonego/Vavassori,Cabal/Farah,6098095,TRUE,1.34,1.39,1.38,1.41,1.39,15,2021_69
30363189,A Shimizu v T Paszek,2021-03-18,7:00:00,10349657,A Shimizu,9627200,T Paszek,A Shimizu,10349657,TRUE,1.7,1.68,1.68,1.68,1.68,1,2021_70
30363189,A Shimizu v T Paszek,2021-03-18,7:00:00,10349657,A Shimizu,9627200,T Paszek,T Paszek,9627200,FALSE,2.12,,,,2.12,0,2021_71
30362436,Barrientos/Gonzales v Johnson/Johnson,2021-03-18,15:00:00,11457420,Barrientos/Gonzales,9327893,Johnson/Johnson,Johnson/Johnson,9327893,FALSE,1.57,1.49,1.49,1.67,1.71,3,2021_72
30362436,Barrientos/Gonzales v Johnson/Johnson,2021-03-18,15:00:00,11457420,Barrientos/Gonzales,9327893,Johnson/Johnson,Barrientos/Gonzales,11457420,TRUE,2.5,,,,2.5,0,2021_73
30363970,A Droguet v M Partaud,2021-03-18,15:45:00,15120549,A Droguet,9629399,M Partaud,M Partaud,9629399,FALSE,1.81,,,,1.81,0,2021_74
30359845,Kasatkina v Sasnovich,2021-03-16,23:00:00,7283310,Aliaksandra Sasnovich,7795290,Daria Kasatkina,Daria Kasatkina,7795290,FALSE,1.47,1.39,1.41,1.39,1.41,51,2021_75
30359845,Kasatkina v Sasnovich,2021-03-16,23:00:00,7283310,Aliaksandra Sasnovich,7795290,Daria Kasatkina,Aliaksandra Sasnovich,7283310,TRUE,3.1,3.55,3.5,3.5,3.45,31,2021_76
30363121,Piter/Kania-Chodun v Arruabarrena/Perez,2021-03-18,23:00:00,38827654,Arruabarrena/Perez,38826725,Piter/Kania-Chodun,Arruabarrena/Perez,38827654,TRUE,1.67,,,,1.67,0,2021_77
30360393,Maden v Ofner,2021-03-17,9:00:00,9631178,Sebastian Ofner,8574173,Yannick Maden,Sebastian Ofner,9631178,TRUE,1.7,1.76,1.83,1.71,1.64,18,2021_78
30360393,Maden v Ofner,2021-03-17,9:00:00,9631178,Sebastian Ofner,8574173,Yannick Maden,Yannick Maden,8574173,FALSE,2.28,2.24,2.2,2.3,2.34,8,2021_79
30362437,Jarry v Nic Alvarez,2021-03-18,14:00:00,10278441,Nicolas Alvarez,8260515,Nicolas Jarry,Nicolas Alvarez,10278441,TRUE,4.2,4.3,4.3,4.3,5,7,2021_80
30362437,Jarry v Nic Alvarez,2021-03-18,14:00:00,10278441,Nicolas Alvarez,8260515,Nicolas Jarry,Nicolas Jarry,8260515,FALSE,1.3,1.29,1.29,1.29,1.23,16,2021_81
30363188,A Dulgheru v A Vecic,2021-03-18,7:00:00,9630075,A Dulgheru,10782538,A Vecic,A Dulgheru,9630075,TRUE,1.19,1.21,1.21,1.21,1.18,2,2021_82
30363188,A Dulgheru v A Vecic,2021-03-18,7:00:00,9630075,A Dulgheru,10782538,A Vecic,A Vecic,10782538,FALSE,5.7,,,,5.7,0,2021_83
30361042,Juvan v Sorribes Tormo,2021-03-18,1:30:00,9635566,Kaja Juvan,6356637,Sara Sorribes Tormo,Sara Sorribes Tormo,6356637,FALSE,1.87,1.87,1.82,1.86,1.98,49,2021_84
30361042,Juvan v Sorribes Tormo,2021-03-18,1:30:00,9635566,Kaja Juvan,6356637,Sara Sorribes Tormo,Kaja Juvan,9635566,TRUE,2.16,2.14,2.18,2.1,2.02,30,2021_85
30363192,M Hontama v M Kolodziejova,2021-03-18,7:00:00,11116451,M Hontama,9633911,M Kolodziejova,M Kolodziejova,9633911,FALSE,1.3,,,,1.3,0,2021_86
30363192,M Hontama v M Kolodziejova,2021-03-18,7:00:00,11116451,M Hontama,9633911,M Kolodziejova,M Hontama,11116451,TRUE,3.5,,,,3.5,0,2021_87
30358785,An Li v Zidansek,2021-03-16,23:00:00,11313157,Ann Li,9631543,Tamara Zidansek,Ann Li,11313157,TRUE,1.35,1.33,1.31,1.31,1.33,65,2021_88
30358785,An Li v Zidansek,2021-03-16,23:00:00,11313157,Ann Li,9631543,Tamara Zidansek,Tamara Zidansek,9631543,FALSE,3.7,4,4.2,4.1,3.8,41,2021_89
30363336,S Cakarevic v Y Morderger,2021-03-18,9:45:00,10116458,S Cakarevic,8476166,Y Morderger,S Cakarevic,10116458,TRUE,1.58,,,,1.58,0,2021_90
30363331,J Suvrijn v S Janicijevic,2021-03-18,9:45:00,9627862,J Suvrijn,20803749,S Janicijevic,S Janicijevic,20803749,FALSE,1.26,1.41,1.41,1.41,1.41,1,2021_91
30363135,Huey/Verbeek v Gomez/Quiroz,2021-03-18,20:00:00,7659542,Gomez/Quiroz,26869932,Huey/Verbeek,Gomez/Quiroz,7659542,TRUE,2.6,,,,2.6,0,2021_92
30363300,K Le Bihan v M Timofeeva,2021-03-18,11:30:00,11291894,K Le Bihan,11772828,M Timofeeva,M Timofeeva,11772828,FALSE,1.16,1.25,1.25,1.3,1.25,4,2021_93
30363300,K Le Bihan v M Timofeeva,2021-03-18,11:30:00,11291894,K Le Bihan,11772828,M Timofeeva,K Le Bihan,11291894,TRUE,4.5,4.4,4.4,4.4,4.4,1,2021_94
30361433,Ruud v T Griekspoor,2021-03-18,1:30:00,9629711,Casper Ruud,9198585,Tallon Griekspoor,Casper Ruud,9629711,TRUE,1.42,1.44,1.44,1.44,1.4,46,2021_95
30361433,Ruud v T Griekspoor,2021-03-18,1:30:00,9629711,Casper Ruud,9198585,Tallon Griekspoor,Tallon Griekspoor,9198585,FALSE,3.3,3.25,3.25,3.35,3.4,22,2021_96
30362274,Shapovalov v Chardy,2021-03-18,6:00:00,19924829,Denis Shapovalov,2304933,Jeremy Chardy,Denis Shapovalov,19924829,TRUE,1.34,1.4,1.36,1.38,1.32,92,2021_97
30362274,Shapovalov v Chardy,2021-03-18,6:00:00,19924829,Denis Shapovalov,2304933,Jeremy Chardy,Jeremy Chardy,2304933,FALSE,3.25,3.5,3.9,3.85,4,54,2021_98
30360716,Galarneau v Young,2021-03-18,0:00:00,9323645,Alexis Galarneau,19924833,Donald Young,Alexis Galarneau,9323645,TRUE,1.83,1.77,1.74,1.74,1.75,17,2021_99
30360716,Galarneau v Young,2021-03-18,0:00:00,9323645,Alexis Galarneau,19924833,Donald Young,Donald Young,19924833,FALSE,2.28,2.24,2.24,2.24,2.3,10,2021_100
30363337,T Morderger v T Sugnaux,2021-03-18,11:15:00,8476168,T Morderger,9627500,T Sugnaux,T Morderger,8476168,TRUE,1.67,1.68,1.68,1.68,1.68,1,2021_101
30362532,Hurkacz/Sinner v Dodig/Polasek,2021-03-18,6:00:00,24765071,Dodig/Polasek,38366899,Hurkacz/Sinner,Dodig/Polasek,24765071,TRUE,1.4,1.48,1.48,1.48,1.49,5,2021_102
30362532,Hurkacz/Sinner v Dodig/Polasek,2021-03-18,6:00:00,24765071,Dodig/Polasek,38366899,Hurkacz/Sinner,Hurkacz/Sinner,38366899,FALSE,3.25,3.2,3.2,3.1,3.05,5,2021_103
30363280,L Stefanini v R Saigo,2021-03-18,8:30:00,9633870,L Stefanini,11285544,R Saigo,L Stefanini,9633870,TRUE,1.11,,,,1.11,0,2021_104
30363274,A Detiuc v C Dinu,2021-03-18,8:30:00,10191996,A Detiuc,9627400,C Dinu,C Dinu,9627400,FALSE,1.26,1.28,1.28,1.26,1.26,2,2021_105
30362134,Bachinger v Seppi,2021-03-18,9:00:00,12742426,Andreas Seppi,2397396,Matthias Bachinger,Andreas Seppi,12742426,TRUE,1.35,1.39,1.39,1.39,1.35,10,2021_106
30362134,Bachinger v Seppi,2021-03-18,9:00:00,12742426,Andreas Seppi,2397396,Matthias Bachinger,Matthias Bachinger,2397396,FALSE,3.65,3.5,3.5,3.5,3.6,2,2021_107
30361317,Fognini v Norrie,2021-03-18,4:00:00,7336089,Cameron Norrie,2319544,Fabio Fognini,Fabio Fognini,2319544,FALSE,1.73,1.81,1.82,1.87,1.82,67,2021_108
30361317,Fognini v Norrie,2021-03-18,4:00:00,7336089,Cameron Norrie,2319544,Fabio Fognini,Cameron Norrie,7336089,TRUE,2.24,2.2,2.22,2.14,2.18,33,2021_109
30363272,A Soboleva v S Lee,2021-03-18,8:30:00,25876994,A Soboleva,6680306,S Lee,S Lee,6680306,FALSE,1.4,1.51,1.51,1.51,1.51,1,2021_110
30363272,A Soboleva v S Lee,2021-03-18,8:30:00,25876994,A Soboleva,6680306,S Lee,A Soboleva,25876994,TRUE,2.64,,,,2.64,0,2021_111
30361373,Kecmanovic v Dimitrov,2021-03-18,2:00:00,3120169,Grigor Dimitrov,9657480,Miomir Kecmanovic,Miomir Kecmanovic,9657480,FALSE,2.68,2.62,2.46,2.46,2.68,47,2021_112
30361373,Kecmanovic v Dimitrov,2021-03-18,2:00:00,3120169,Grigor Dimitrov,9657480,Miomir Kecmanovic,Grigor Dimitrov,3120169,TRUE,1.59,1.61,1.68,1.68,1.59,64,2021_113
30363275,P Leykina v S Jang,2021-03-18,8:30:00,9627900,P Leykina,8714570,S Jang,S Jang,8714570,FALSE,1.58,1.57,1.57,1.76,1.63,3,2021_114
30363275,P Leykina v S Jang,2021-03-18,8:30:00,9627900,P Leykina,8714570,S Jang,P Leykina,9627900,TRUE,2.3,,,,2.3,0,2021_115
30362533,Jua Varillas v Martin,2021-03-18,14:00:00,5071877,Andrej Martin,11772759,Juan Pablo Varillas,Juan Pablo Varillas,11772759,FALSE,2,2,1.93,2.2,2.28,13,2021_116
30362533,Jua Varillas v Martin,2021-03-18,14:00:00,5071877,Andrej Martin,11772759,Juan Pablo Varillas,Andrej Martin,5071877,TRUE,1.89,1.87,1.87,1.83,1.78,17,2021_117
30362954,Mi Redlicki v Brooksby,2021-03-18,16:00:00,11881072,Jenson Brooksby,13452239,Michael Redlicki,Jenson Brooksby,11881072,TRUE,1.41,1.39,1.39,1.37,1.38,5,2021_118
30362954,Mi Redlicki v Brooksby,2021-03-18,16:00:00,11881072,Jenson Brooksby,13452239,Michael Redlicki,Michael Redlicki,13452239,FALSE,3.65,,,,3.65,0,2021_119
30362558,Raja/Weissborn v Halys/Pouille,2021-03-18,15:00:00,38807675,Halys/Pouille,38726455,Raja/Weissborn,Halys/Pouille,38807675,TRUE,1.57,,,,1.57,0,2021_120
30358893,Djere v A Zverev,2021-03-17,16:00:00,19924823,Alexander Zverev,7692106,Laslo Djere,Alexander Zverev,19924823,TRUE,1.18,1.1,1.1,1.1,1.1,41,2021_121
30358893,Djere v A Zverev,2021-03-17,16:00:00,19924823,Alexander Zverev,7692106,Laslo Djere,Laslo Djere,7692106,FALSE,8.8,10,11.5,10.5,11,19,2021_122
30354084,Demoliner/Gonzalez v Auger-Aliassime/Raonic,2021-03-14,16:00:00,35632553,Auger-Aliassime/Raonic,18329426,Demoliner/Gonzalez,Auger-Aliassime/Raonic,35632553,TRUE,2.36,2.34,2.34,2.18,2.18,2,2021_123
30354084,Demoliner/Gonzalez v Auger-Aliassime/Raonic,2021-03-14,16:00:00,35632553,Auger-Aliassime/Raonic,18329426,Demoliner/Gonzalez,Demoliner/Gonzalez,18329426,FALSE,1.67,1.76,1.76,1.76,1.8,3,2021_124
30363296,S Lamens v Y Mansouri,2021-03-18,10:00:00,11403481,S Lamens,10192009,Y Mansouri,S Lamens,11403481,TRUE,1.15,1.17,1.17,1.17,1.17,1,2021_125
30362388,Balaji/Margaroli v Glasspool/Reid,2021-03-18,13:00:00,36063642,Balaji/Margaroli,38807664,Glasspool/Reid,Glasspool/Reid,38807664,FALSE,1.5,,,,1.5,0,2021_126
30363298,M Kilnarova v J Tilbuerger,2021-03-18,10:00:00,19533469,J Tilbuerger,9694554,M Kilnarova,M Kilnarova,9694554,FALSE,1.5,1.45,1.45,1.45,1.5,4,2021_127
30360422,Siniakova v M Gasparyan,2021-03-17,23:00:00,7137442,Katerina Siniakova,6750186,Margarita Gasparyan,Margarita Gasparyan,6750186,FALSE,2.42,2.24,2.3,2.26,2.18,30,2021_128
30360422,Siniakova v M Gasparyan,2021-03-17,23:00:00,7137442,Katerina Siniakova,6750186,Margarita Gasparyan,Katerina Siniakova,7137442,TRUE,1.7,1.75,1.75,1.79,1.86,53,2021_129
30360811,Kucova v Le Fernandez,2021-03-16,23:00:00,3990441,Kristina Kucova,11987709,Leylah Fernandez,Leylah Fernandez,11987709,FALSE,1.8,1.23,1.23,1.22,1.21,30,2021_130
30360811,Kucova v Le Fernandez,2021-03-16,23:00:00,3990441,Kristina Kucova,11987709,Leylah Fernandez,Kristina Kucova,3990441,TRUE,2.24,5.3,5.3,5.4,5.8,17,2021_131
30363299,K Thandi v S Djoubri,2021-03-18,11:30:00,9633710,K Thandi,12531094,S Djoubri,S Djoubri,12531094,FALSE,2.8,2.62,2.62,2.8,2.8,2,2021_132
30363299,K Thandi v S Djoubri,2021-03-18,11:30:00,9633710,K Thandi,12531094,S Djoubri,K Thandi,9633710,TRUE,1.55,,,,1.55,0,2021_133
