event_id,event_name,date,time_utc,runnerid1,runnername1,runnerid2,runnername2,runner,runner_id,is_runner1,opening_odds,odds_25pct,odds_50pct,odds_75pct,closing_odds,num_updates,record_id
29188396,Galloway/Lammons v Reid/Stakhovsky,2019-03-18,9:00:00,18927209,Galloway/Lammons,20347376,Reid/Stakhovsky,Reid/Stakhovsky,20347376,FALSE,2.18,2.38,2.38,2.38,2.18,3,2019_13
29188396,Galloway/Lammons v Reid/Stakhovsky,2019-03-18,9:00:00,18927209,Galloway/Lammons,20347376,Reid/Stakhovsky,Galloway/Lammons,18927209,TRUE,1.72,1.8,1.8,1.8,1.72,3,2019_14
29193340,K Sell v R Peniston,2019-03-20,18:30:00,12313566,K Sell,13258497,R Peniston,K Sell,12313566,TRUE,1.68,1.9,1.9,1.9,1.9,1,2019_15
29193340,K Sell v R Peniston,2019-03-20,18:30:00,12313566,K Sell,13258497,R Peniston,R Peniston,13258497,FALSE,2.48,2.12,2.12,2.12,2.12,1,2019_16
29190969,Bublik v Evans,2019-03-19,18:00:00,8907933,Alexander Bublik,3103121,Daniel Evans,Daniel Evans,3103121,FALSE,1.46,1.44,1.42,1.39,1.45,55,2019_17
29190969,Bublik v Evans,2019-03-19,18:00:00,8907933,Alexander Bublik,3103121,Daniel Evans,Alexander Bublik,8907933,TRUE,2.82,3.15,3.35,3.6,3.2,24,2019_18
29193181,V Gracheva v M Colmegna,2019-03-20,16:00:00,10957798,M Colmegna,12688599,V Gracheva,V Gracheva,12688599,FALSE,1.36,1.4,1.4,1.36,1.39,6,2019_19
29193181,V Gracheva v M Colmegna,2019-03-20,16:00:00,10957798,M Colmegna,12688599,V Gracheva,M Colmegna,10957798,TRUE,3.75,,,,3.75,0,2019_20
29191080,Hercog v Siegemund,2019-03-19,16:00:00,4829328,Laura Siegemund,2548781,Polona Hercog,Polona Hercog,2548781,FALSE,2.02,2.06,2.1,2.2,2.16,37,2019_21
29191080,Hercog v Siegemund,2019-03-19,16:00:00,4829328,Laura Siegemund,2548781,Polona Hercog,Laura Siegemund,4829328,TRUE,1.84,1.95,1.9,1.9,1.81,53,2019_22
29191074,L Harris v T Monteiro,2019-03-19,18:00:00,11313212,Lloyd Harris,8326656,Thiago Monteiro,Lloyd Harris,11313212,TRUE,1.56,1.38,1.4,1.41,1.45,39,2019_23
29191074,L Harris v T Monteiro,2019-03-19,18:00:00,11313212,Lloyd Harris,8326656,Thiago Monteiro,Thiago Monteiro,8326656,FALSE,2.8,3.35,3.3,3.5,3.2,19,2019_24
29193175,R Serban v D Kovinic,2019-03-20,14:30:00,9627264,D Kovinic,9637111,R Serban,D Kovinic,9627264,TRUE,1.4,1.44,1.44,1.45,1.51,3,2019_25
29193175,R Serban v D Kovinic,2019-03-20,14:30:00,9627264,D Kovinic,9637111,R Serban,R Serban,9637111,FALSE,3.5,3.3,3.3,3.3,3.3,1,2019_26
29192325,M Imanishi v J Glushko,2019-03-20,1:00:00,9628388,J Glushko,9627819,M Imanishi,J Glushko,9628388,TRUE,1.5,,,,1.5,0,2019_27
29189309,Alexandrova v Yastremska,2019-03-18,15:00:00,9634670,Dayana Yastremska,8681458,Ekaterina Alexandrova,Dayana Yastremska,9634670,TRUE,1.64,1.62,1.63,1.64,1.58,101,2019_28
29189309,Alexandrova v Yastremska,2019-03-18,15:00:00,9634670,Dayana Yastremska,8681458,Ekaterina Alexandrova,Ekaterina Alexandrova,8681458,FALSE,2.42,2.6,2.58,2.6,2.66,48,2019_29
29192520,A Hartono v A Komardina,2019-03-20,11:00:00,11403482,A Hartono,9629986,A Komardina,A Komardina,9629986,FALSE,1.3,1.25,1.25,1.25,1.35,3,2019_30
29192520,A Hartono v A Komardina,2019-03-20,11:00:00,11403482,A Hartono,9629986,A Komardina,A Hartono,11403482,TRUE,4.3,,,,4.3,0,2019_31
29189339,Xiy Wang v Puig,2019-03-18,15:00:00,5374368,Monica Puig,11352357,Xiyu Wang,Monica Puig,5374368,TRUE,1.43,1.48,1.42,1.43,1.37,60,2019_32
29189339,Xiy Wang v Puig,2019-03-18,15:00:00,5374368,Monica Puig,11352357,Xiyu Wang,Xiyu Wang,11352357,FALSE,3.2,3.05,3.35,3.3,3.7,32,2019_33
29189399,Putintseva v Flipkens,2019-03-18,15:00:00,2264530,Kirsten Flipkens,4259580,Yulia Putintseva,Kirsten Flipkens,2264530,TRUE,2.68,2.8,2.76,2.72,2.84,49,2019_34
29189399,Putintseva v Flipkens,2019-03-18,15:00:00,2264530,Kirsten Flipkens,4259580,Yulia Putintseva,Yulia Putintseva,4259580,FALSE,1.55,1.54,1.57,1.59,1.55,47,2019_35
29192517,N Liauw A Fong v I Topcic,2019-03-20,9:30:00,16127158,I Topcic,11660572,N Liauw A Fong,N Liauw A Fong,11660572,FALSE,1.25,1.25,1.25,1.26,1.26,3,2019_36
29192517,N Liauw A Fong v I Topcic,2019-03-20,9:30:00,16127158,I Topcic,11660572,N Liauw A Fong,I Topcic,16127158,TRUE,4.8,,,,4.8,0,2019_37
29189194,Petkovic v Anisimova,2019-03-18,15:00:00,11636088,Amanda Anisimova,2404122,Andrea Petkovic,Andrea Petkovic,2404122,FALSE,3.1,3.35,3.5,3.55,3.7,50,2019_38
29189194,Petkovic v Anisimova,2019-03-18,15:00:00,11636088,Amanda Anisimova,2404122,Andrea Petkovic,Amanda Anisimova,11636088,TRUE,1.47,1.45,1.39,1.39,1.37,107,2019_39
29192521,M Pradova v B Matusova,2019-03-20,11:00:00,11605034,B Matusova,9626794,M Pradova,M Pradova,9626794,FALSE,7.4,,,,7.4,0,2019_40
29192519,L Lutzeier v C Coppola,2019-03-20,9:30:00,9627398,C Coppola,16093638,L Lutzeier,C Coppola,9627398,TRUE,2.54,,,,2.54,0,2019_41
29187821,Moriya/Yang v Purcell/Saville,2019-03-18,2:00:00,22810544,Moriya/Yang,15256065,Purcell/Saville,Moriya/Yang,22810544,TRUE,2.76,3.2,3.2,3.2,3.2,1,2019_42
29187821,Moriya/Yang v Purcell/Saville,2019-03-18,2:00:00,22810544,Moriya/Yang,15256065,Purcell/Saville,Purcell/Saville,15256065,FALSE,1.45,,,,1.45,0,2019_43
29189189,Parmentier v M Gasparyan,2019-03-18,15:00:00,6750186,Margarita Gasparyan,2309569,Pauline Parmentier,Margarita Gasparyan,6750186,TRUE,1.45,1.47,1.51,1.49,1.49,44,2019_44
29189189,Parmentier v M Gasparyan,2019-03-18,15:00:00,6750186,Margarita Gasparyan,2309569,Pauline Parmentier,Pauline Parmentier,2309569,FALSE,3.2,3.1,2.98,2.96,3.05,18,2019_45
29189324,Vikhlyantseva v Rybarikova,2019-03-18,15:00:00,2548763,Magdalena Rybarikova,9042370,Natalia Vikhlyantseva,Natalia Vikhlyantseva,9042370,FALSE,1.41,1.42,1.35,1.35,1.34,55,2019_46
29189324,Vikhlyantseva v Rybarikova,2019-03-18,15:00:00,2548763,Magdalena Rybarikova,9042370,Natalia Vikhlyantseva,Magdalena Rybarikova,2548763,TRUE,3.45,3.55,3.8,3.85,4.1,20,2019_47
29192339,T Andrianjafitrimo v E Bektas,2019-03-20,4:00:00,11077916,E Bektas,9629752,T Andrianjafitrimo,T Andrianjafitrimo,9629752,FALSE,1.96,1.92,1.92,1.92,1.92,1,2019_48
29192339,T Andrianjafitrimo v E Bektas,2019-03-20,4:00:00,11077916,E Bektas,9629752,T Andrianjafitrimo,E Bektas,11077916,TRUE,2.1,,,,2.1,0,2019_49
29190638,Hy Chung v Daniel,2019-03-19,15:00:00,7690576,Hyeon Chung,8173434,Taro Daniel,Hyeon Chung,7690576,TRUE,1.46,1.47,1.47,1.47,1.45,3,2019_50
29190638,Hy Chung v Daniel,2019-03-19,15:00:00,7690576,Hyeon Chung,8173434,Taro Daniel,Taro Daniel,8173434,FALSE,3.15,3.1,3.1,3.1,3.2,4,2019_51
29190852,Otte v Torpegaard,2019-03-19,9:00:00,9953209,Mikael Torpegaard,9624731,Oscar Otte,Mikael Torpegaard,9953209,TRUE,2.08,2.18,2.18,2.1,2.06,19,2019_52
29190852,Otte v Torpegaard,2019-03-19,9:00:00,9953209,Mikael Torpegaard,9624731,Oscar Otte,Oscar Otte,9624731,FALSE,1.81,1.79,1.79,1.88,1.92,45,2019_53
29190696,Albot v Krueger,2019-03-19,15:00:00,19924836,Mitchell Krueger,6603898,Radu Albot,Radu Albot,6603898,FALSE,1.25,1.21,1.19,1.19,1.19,220,2019_54
29190696,Albot v Krueger,2019-03-19,15:00:00,19924836,Mitchell Krueger,6603898,Radu Albot,Mitchell Krueger,19924836,TRUE,5,5.7,6,6.2,6.2,70,2019_55
29191112,Bourgue v Mukund,2019-03-20,2:00:00,7066925,Mathias Bourgue,8173027,Sasi Kumar Mukund,Sasi Kumar Mukund,8173027,FALSE,3.55,3.8,3.55,3.2,4.2,13,2019_56
29191112,Bourgue v Mukund,2019-03-20,2:00:00,7066925,Mathias Bourgue,8173027,Sasi Kumar Mukund,Mathias Bourgue,7066925,TRUE,1.33,1.35,1.29,1.31,1.3,35,2019_57
29190450,Lacko v Istomin,2019-03-19,15:00:00,2765780,Denis Istomin,2263634,Lukas Lacko,Lukas Lacko,2263634,FALSE,3.1,2.66,2.68,2.68,2.7,73,2019_58
29190450,Lacko v Istomin,2019-03-19,15:00:00,2765780,Denis Istomin,2263634,Lukas Lacko,Denis Istomin,2765780,TRUE,1.48,1.6,1.6,1.59,1.59,114,2019_59
29192338,H Lee v K Sebov,2019-03-20,2:30:00,9624477,H Lee,9629255,K Sebov,K Sebov,9629255,FALSE,1.91,,,,1.91,0,2019_60
29192338,H Lee v K Sebov,2019-03-20,2:30:00,9624477,H Lee,9629255,K Sebov,H Lee,9624477,TRUE,2.1,2.06,2.06,2.06,2.06,1,2019_61
29190691,Niculescu v Kozlova,2019-03-19,15:00:00,7051154,Kateryna Kozlova,2309528,Monica Niculescu,Monica Niculescu,2309528,FALSE,1.73,2.04,2.06,2.02,2.06,79,2019_62
29190691,Niculescu v Kozlova,2019-03-19,15:00:00,7051154,Kateryna Kozlova,2309528,Monica Niculescu,Kateryna Kozlova,7051154,TRUE,2.34,1.98,1.95,1.98,1.95,85,2019_63
29190830,Hibino v Linette,2019-03-19,15:00:00,7083215,Magda Linette,7683152,Nao Hibino,Magda Linette,7083215,TRUE,1.92,2.06,2.1,2.04,1.98,25,2019_64
29190830,Hibino v Linette,2019-03-19,15:00:00,7083215,Magda Linette,7683152,Nao Hibino,Nao Hibino,7683152,FALSE,1.85,1.91,1.88,1.87,2,34,2019_65
29192336,F Xun v J Lu,2019-03-20,4:00:00,9519068,F Xun,3348503,J Lu,J Lu,3348503,FALSE,1.61,,,,1.61,0,2019_66
29192336,F Xun v J Lu,2019-03-20,4:00:00,9519068,F Xun,3348503,J Lu,F Xun,9519068,TRUE,2.44,,,,2.44,0,2019_67
29192331,S Wagner v X Han,2019-03-20,4:00:00,9626075,S Wagner,8714566,X Han,X Han,8714566,FALSE,1.98,,,,1.98,0,2019_68
29192331,S Wagner v X Han,2019-03-20,4:00:00,9626075,S Wagner,8714566,X Han,S Wagner,9626075,TRUE,2.02,,,,2.02,0,2019_69
29190980,Ruud v Donskoy,2019-03-19,18:00:00,9629711,Casper Ruud,19924824,Evgeny Donskoy,Evgeny Donskoy,19924824,FALSE,2.46,2.36,2.42,2.4,2.38,27,2019_70
29190980,Ruud v Donskoy,2019-03-19,18:00:00,9629711,Casper Ruud,19924824,Evgeny Donskoy,Casper Ruud,9629711,TRUE,1.6,1.74,1.71,1.72,1.7,21,2019_71
29190974,Fratangelo v Rublev,2019-03-19,16:00:00,7797771,Andrey Rublev,7593723,Bjorn Fratangelo,Bjorn Fratangelo,7593723,FALSE,2.76,3.2,3.15,3,3.2,58,2019_72
29190974,Fratangelo v Rublev,2019-03-19,16:00:00,7797771,Andrey Rublev,7593723,Bjorn Fratangelo,Andrey Rublev,7797771,TRUE,1.43,1.45,1.46,1.5,1.45,92,2019_73
29193161,M Di Giuseppe v J Cristian,2019-03-20,13:00:00,9627960,J Cristian,9626703,M Di Giuseppe,J Cristian,9627960,TRUE,1.87,1.88,1.88,1.88,1.92,2,2019_74
29193161,M Di Giuseppe v J Cristian,2019-03-20,13:00:00,9627960,J Cristian,9626703,M Di Giuseppe,M Di Giuseppe,9626703,FALSE,2.14,1.81,1.81,1.81,1.81,1,2019_75
29190320,McDonald v Sonego,2019-03-19,15:00:00,8826925,Lorenzo Sonego,10691901,Mackenzie McDonald,Mackenzie McDonald,10691901,FALSE,1.69,1.67,1.81,1.81,1.64,238,2019_76
29190320,McDonald v Sonego,2019-03-19,15:00:00,8826925,Lorenzo Sonego,10691901,Mackenzie McDonald,Lorenzo Sonego,8826925,TRUE,2.46,2.48,2.28,2.28,2.5,117,2019_77
29190911,P Cuevas v Tsonga,2019-03-19,16:00:00,4190307,Jo-Wilfried Tsonga,2424953,Pablo Cuevas,Pablo Cuevas,2424953,FALSE,3.7,3.9,3.85,4.1,3.9,43,2019_78
29190911,P Cuevas v Tsonga,2019-03-19,16:00:00,4190307,Jo-Wilfried Tsonga,2424953,Pablo Cuevas,Jo-Wilfried Tsonga,4190307,TRUE,1.32,1.35,1.35,1.34,1.34,76,2019_79
29193338,E Hahn v J Gray,2019-03-20,18:30:00,17042211,E Hahn,9631926,J Gray,J Gray,9631926,FALSE,1.29,1.35,1.35,1.35,1.35,1,2019_80
29193300,T Simon v E Nava,2019-03-20,17:00:00,9627994,E Nava,8490599,T Simon,T Simon,8490599,FALSE,1.35,1.35,1.45,1.62,1.62,4,2019_81
29193300,T Simon v E Nava,2019-03-20,17:00:00,9627994,E Nava,8490599,T Simon,E Nava,9627994,TRUE,3.2,2.62,2.62,2.62,2.62,1,2019_82
29190578,Gojowczyk v Delbonis,2019-03-19,15:00:00,6181532,Federico Delbonis,4691416,Peter Gojowczyk,Federico Delbonis,6181532,TRUE,2.38,2.4,2.36,2.38,2.28,43,2019_83
29190578,Gojowczyk v Delbonis,2019-03-19,15:00:00,6181532,Federico Delbonis,4691416,Peter Gojowczyk,Peter Gojowczyk,4691416,FALSE,1.68,1.7,1.72,1.73,1.76,46,2019_84
29190727,Troicki v Brands,2019-03-19,9:00:00,2395076,Daniel Brands,2263624,Viktor Troicki,Viktor Troicki,2263624,FALSE,1.5,1.6,1.65,1.6,1.53,18,2019_85
29190727,Troicki v Brands,2019-03-19,9:00:00,2395076,Daniel Brands,2263624,Viktor Troicki,Daniel Brands,2395076,TRUE,2.54,2.56,2.56,2.58,2.98,14,2019_86
29190583,Vickery v Swiatek,2019-03-19,15:00:00,12085633,Iga Swiatek,6596286,Sachia Vickery,Iga Swiatek,12085633,TRUE,1.37,1.34,1.37,1.36,1.37,52,2019_87
29190583,Vickery v Swiatek,2019-03-19,15:00:00,12085633,Iga Swiatek,6596286,Sachia Vickery,Sachia Vickery,6596286,FALSE,3.3,3.9,3.7,3.9,3.5,33,2019_88
29191697,Barrere v Y Mertens,2019-03-20,9:00:00,8842295,Gregoire Barrere,4521608,Yannick Mertens,Yannick Mertens,4521608,FALSE,4,4.3,4.3,5,4.9,12,2019_89
29191697,Barrere v Y Mertens,2019-03-20,9:00:00,8842295,Gregoire Barrere,4521608,Yannick Mertens,Gregoire Barrere,8842295,TRUE,1.33,1.23,1.23,1.21,1.26,21,2019_90
29190548,Berrettini v Hurkacz,2019-03-19,15:00:00,19924838,Hubert Hurkacz,8962036,Matteo Berrettini,Matteo Berrettini,8962036,FALSE,2.02,1.99,1.94,1.93,1.86,82,2019_91
29190548,Berrettini v Hurkacz,2019-03-19,15:00:00,19924838,Hubert Hurkacz,8962036,Matteo Berrettini,Hubert Hurkacz,19924838,TRUE,1.98,2.02,2.08,2.08,2.16,86,2019_92
29193170,N Kurata v E Kostova,2019-03-20,13:00:00,9626680,E Kostova,9627044,N Kurata,E Kostova,9626680,TRUE,1.3,1.34,1.34,1.34,1.36,4,2019_93
29193170,N Kurata v E Kostova,2019-03-20,13:00:00,9626680,E Kostova,9627044,N Kurata,N Kurata,9627044,FALSE,4.3,3.9,3.9,3.9,3.8,3,2019_94
29193183,T Mrdeza v T Pereira,2019-03-20,21:00:00,9626755,T Mrdeza,8183082,T Pereira,T Mrdeza,9626755,TRUE,1.37,1.5,1.5,1.5,1.6,5,2019_95
29193183,T Mrdeza v T Pereira,2019-03-20,21:00:00,9626755,T Mrdeza,8183082,T Pereira,T Pereira,8183082,FALSE,3.35,3,3,3,2.68,3,2019_96
29189284,O Danilovic v Sakkari,2019-03-18,15:00:00,9002331,Maria Sakkari,10350258,Olga Danilovic,Maria Sakkari,9002331,TRUE,1.73,1.73,1.75,1.79,1.64,166,2019_97
29189284,O Danilovic v Sakkari,2019-03-18,15:00:00,9002331,Maria Sakkari,10350258,Olga Danilovic,Olga Danilovic,10350258,FALSE,2.38,2.38,2.32,2.28,2.56,100,2019_98
29191040,Bouzkova v Muchova,2019-03-19,16:00:00,9632758,Karolina Muchova,8442764,Marie Bouzkova,Karolina Muchova,9632758,TRUE,1.4,1.47,1.43,1.46,1.5,27,2019_99
29191040,Bouzkova v Muchova,2019-03-19,16:00:00,9632758,Karolina Muchova,8442764,Marie Bouzkova,Marie Bouzkova,8442764,FALSE,3.2,3.15,3.1,3.05,2.86,22,2019_100
29189279,Sorribes Tormo v Krunic,2019-03-18,15:00:00,5300820,Aleksandra Krunic,6356637,Sara Sorribes Tormo,Sara Sorribes Tormo,6356637,FALSE,2.38,2.36,2.28,2.06,2.12,57,2019_101
29189279,Sorribes Tormo v Krunic,2019-03-18,15:00:00,5300820,Aleksandra Krunic,6356637,Sara Sorribes Tormo,Aleksandra Krunic,5300820,TRUE,1.76,1.8,1.78,1.96,1.87,74,2019_102
29188394,Martos Gornes/Safiullin v Erlich/Martin,2019-03-18,9:00:00,23290383,Erlich/Martin,23372054,Martos Gornes/Safiullin,Martos Gornes/Safiullin,23372054,FALSE,1.31,,,,1.31,0,2019_103
29191047,Kr Pliskova v Wickmayer,2019-03-19,16:00:00,2403863,Kristyna Pliskova,2386943,Yanina Wickmayer,Kristyna Pliskova,2403863,TRUE,1.77,1.99,2.06,2.04,1.98,47,2019_104
29191047,Kr Pliskova v Wickmayer,2019-03-19,16:00:00,2403863,Kristyna Pliskova,2386943,Yanina Wickmayer,Yanina Wickmayer,2386943,FALSE,1.95,2.02,1.92,1.96,2.02,32,2019_105
29188393,Arneodo/Nys v Bonzi/Halys,2019-03-18,9:00:00,12883366,Arneodo/Nys,14034402,Bonzi/Halys,Bonzi/Halys,14034402,FALSE,2.58,,,,2.58,0,2019_106
29190790,Rubin v M Ymer,2019-03-19,15:00:00,8679651,Mikael Ymer,7593248,Noah Rubin,Noah Rubin,7593248,FALSE,2.1,2.04,2.02,2.08,2.3,67,2019_107
29190790,Rubin v M Ymer,2019-03-19,15:00:00,8679651,Mikael Ymer,7593248,Noah Rubin,Mikael Ymer,8679651,TRUE,1.77,1.89,1.9,1.88,1.83,109,2019_108
29189812,Rola v Zh Zhang,2019-03-19,2:00:00,8174357,Blaz Rola,9628959,Zhizhen Zhang,Blaz Rola,8174357,TRUE,1.32,1.22,1.23,1.25,1.31,40,2019_109
29189812,Rola v Zh Zhang,2019-03-19,2:00:00,8174357,Blaz Rola,9628959,Zhizhen Zhang,Zhizhen Zhang,9628959,FALSE,4.2,5.6,4.6,4.6,3.95,20,2019_110
29193178,K Zimmermann v L Chirico,2019-03-20,16:00:00,9627888,K Zimmermann,9630418,L Chirico,L Chirico,9630418,FALSE,1.32,1.36,1.36,1.33,1.39,8,2019_111
29193178,K Zimmermann v L Chirico,2019-03-20,16:00:00,9627888,K Zimmermann,9630418,L Chirico,K Zimmermann,9627888,TRUE,3.75,4.5,4.5,4.5,4.5,3,2019_112
29188395,Eysseric/Sancic v Furness/Jacq,2019-03-18,9:00:00,12601840,Eysseric/Sancic,23032486,Furness/Jacq,Furness/Jacq,23032486,FALSE,1.31,,,,1.31,0,2019_113
29191628,Karatsev v Stakhovsky,2019-03-20,9:00:00,7659748,Aslan Karatsev,2284304,Sergiy Stakhovsky,Sergiy Stakhovsky,2284304,FALSE,1.6,1.71,1.66,1.61,1.7,17,2019_114
29191628,Karatsev v Stakhovsky,2019-03-20,9:00:00,7659748,Aslan Karatsev,2284304,Sergiy Stakhovsky,Aslan Karatsev,7659748,TRUE,2.5,2.4,2.28,2.64,2.42,14,2019_115
29193182,A Bolsova Zadoinov v T Pedretti,2019-03-20,16:00:00,9629005,A Bolsova Zadoinov,11270745,T Pedretti,A Bolsova Zadoinov,9629005,TRUE,1.14,,,,1.14,0,2019_116
29193182,A Bolsova Zadoinov v T Pedretti,2019-03-20,16:00:00,9629005,A Bolsova Zadoinov,11270745,T Pedretti,T Pedretti,11270745,FALSE,8.4,,,,8.4,0,2019_117
29193149,G Hidalgo v A Riquelme Coppari,2019-03-20,14:00:00,21514374,A Riquelme Coppari,8443409,G Hidalgo,G Hidalgo,8443409,FALSE,1.06,1.08,1.08,1.63,1.12,7,2019_118
29193149,G Hidalgo v A Riquelme Coppari,2019-03-20,14:00:00,21514374,A Riquelme Coppari,8443409,G Hidalgo,A Riquelme Coppari,21514374,TRUE,2.58,,,,2.58,0,2019_119
29190568,Tipsarevic v Klahn,2019-03-19,15:00:00,4943481,Bradley Klahn,2249396,Janko Tipsarevic,Janko Tipsarevic,2249396,FALSE,2.2,2.24,2.28,2.38,2.22,45,2019_120
29190568,Tipsarevic v Klahn,2019-03-19,15:00:00,4943481,Bradley Klahn,2249396,Janko Tipsarevic,Bradley Klahn,4943481,TRUE,1.72,1.73,1.73,1.72,1.8,57,2019_121
29190930,Jakupovic v Brengle,2019-03-19,17:30:00,5690805,Dalila Jakupovic,2263603,Madison Brengle,Dalila Jakupovic,5690805,TRUE,2.22,2.32,2.32,2.34,2.2,31,2019_122
29190930,Jakupovic v Brengle,2019-03-19,17:30:00,5690805,Dalila Jakupovic,2263603,Madison Brengle,Madison Brengle,2263603,FALSE,1.76,1.76,1.75,1.76,1.83,43,2019_123
29192523,E Vedder v G Ainitdinova,2019-03-20,12:30:00,15778382,E Vedder,9632760,G Ainitdinova,E Vedder,15778382,TRUE,5,,,,5,0,2019_124
29192524,I De Vroome v A Gillan,2019-03-20,12:30:00,12020679,A Gillan,8398335,I De Vroome,I De Vroome,8398335,FALSE,1.12,,,,1.12,0,2019_125
29192524,I De Vroome v A Gillan,2019-03-20,12:30:00,12020679,A Gillan,8398335,I De Vroome,A Gillan,12020679,TRUE,9.4,,,,9.4,0,2019_126
29189304,Vondrousova v Strycova,2019-03-18,15:00:00,9416669,Barbora Strycova,9433253,Marketa Vondrousova,Barbora Strycova,9416669,TRUE,2.64,2.86,2.86,2.86,3,14,2019_127
29189304,Vondrousova v Strycova,2019-03-18,15:00:00,9416669,Barbora Strycova,9433253,Marketa Vondrousova,Marketa Vondrousova,9433253,FALSE,1.56,1.54,1.54,1.53,1.49,31,2019_128
29192328,M Hibi v J Burrage,2019-03-20,4:00:00,9636319,J Burrage,9627639,M Hibi,M Hibi,9627639,FALSE,2.42,2.34,2.34,2.34,2.34,1,2019_129
29192328,M Hibi v J Burrage,2019-03-20,4:00:00,9636319,J Burrage,9627639,M Hibi,J Burrage,9636319,TRUE,1.58,1.75,1.75,1.75,1.75,1,2019_130
29190643,Tomic v Berdych,2019-03-19,15:00:00,3588868,Bernard Tomic,2256470,Tomas Berdych,Tomas Berdych,2256470,FALSE,1.25,1.28,1.27,1.28,1.31,36,2019_131
29190643,Tomic v Berdych,2019-03-19,15:00:00,3588868,Bernard Tomic,2256470,Tomas Berdych,Bernard Tomic,3588868,TRUE,4.5,4.6,4.4,4.7,4.4,20,2019_132
29192514,E Maggioli v A Goveas,2019-03-20,12:30:00,9637773,A Goveas,19729419,E Maggioli,E Maggioli,19729419,FALSE,1.17,,,,1.17,0,2019_133
29192514,E Maggioli v A Goveas,2019-03-20,12:30:00,9637773,A Goveas,19729419,E Maggioli,A Goveas,9637773,TRUE,7,,,,7,0,2019_134
29192513,P Vivero Gonzalez v F Forti,2019-03-20,11:00:00,12605337,F Forti,9628511,P Vivero Gonzalez,F Forti,12605337,TRUE,5.5,4,4,4,4,1,2019_135
29192513,P Vivero Gonzalez v F Forti,2019-03-20,11:00:00,12605337,F Forti,9628511,P Vivero Gonzalez,P Vivero Gonzalez,9628511,FALSE,1.22,1.34,1.34,1.34,1.34,1,2019_136
29193297,L Glasspool v A Avidzba,2019-03-20,17:00:00,10648941,A Avidzba,9624039,L Glasspool,L Glasspool,9624039,FALSE,1.54,1.5,1.5,1.5,1.5,1,2019_137
29193297,L Glasspool v A Avidzba,2019-03-20,17:00:00,10648941,A Avidzba,9624039,L Glasspool,A Avidzba,10648941,TRUE,2.88,3,3,3,3,1,2019_138
29191192,S Kwon v Clezar,2019-03-20,2:00:00,5304142,Guilherme Clezar,16149526,Soonwoo Kwon,Soonwoo Kwon,16149526,FALSE,1.22,1.2,1.21,1.2,1.16,22,2019_139
