event_id,event_name,date,time_utc,runnerid1,runnername1,runnerid2,runnername2,runner,runner_id,is_runner1,opening_odds,odds_25pct,odds_50pct,odds_75pct,closing_odds,num_updates,record_id
32199915,Caruso v Basic,2023-03-20,11:00:00,5499167,Mirza Basic,8257868,Salvatore Caruso,Salvatore Caruso,8257868,FALSE,1.97,1.62,1.67,1.62,1.67,8,2023_53
32199915,Caruso v Basic,2023-03-20,11:00:00,5499167,Mirza Basic,8257868,Salvatore Caruso,Mirza Basic,5499167,TRUE,2.02,2.6,2.5,2.6,2.38,14,2023_54
32200140,R Bertrand v Braynin,2023-03-20,11:00:00,11285494,Aleksandr Braynin,27997038,Robin Bertrand,Aleksandr Braynin,11285494,TRUE,3.2,3.55,3.55,3.55,3.4,3,2023_55
32200140,R Bertrand v Braynin,2023-03-20,11:00:00,11285494,Aleksandr Braynin,27997038,Robin Bertrand,Robin Bertrand,27997038,FALSE,1.35,1.4,1.4,1.44,1.39,7,2023_56
32200523,Ka Drzewiecki v Kir Kivattsev,2023-03-20,14:00:00,8697506,Karol Drzewiecki,9635524,Kirill Kivattsev,Karol Drzewiecki,8697506,TRUE,3.2,2.2,3.1,2.2,2.46,32,2023_57
32200523,Ka Drzewiecki v Kir Kivattsev,2023-03-20,14:00:00,8697506,Karol Drzewiecki,9635524,Kirill Kivattsev,Kirill Kivattsev,9635524,FALSE,1.93,1.89,1.81,1.99,1.56,40,2023_58
32200944,Zh Zhang v Ma Bellucci,2023-03-20,15:00:00,20357619,Mattia Bellucci,9628959,Zhizhen Zhang,Zhizhen Zhang,9628959,FALSE,1.66,1.72,1.7,1.72,1.7,28,2023_59
32200944,Zh Zhang v Ma Bellucci,2023-03-20,15:00:00,20357619,Mattia Bellucci,9628959,Zhizhen Zhang,Mattia Bellucci,20357619,TRUE,2.3,2.36,2.36,2.34,2.36,32,2023_60
32199984,Cox v O Gutierrez,2023-03-20,9:00:00,5595356,Daniel Cox,8443401,Oscar Jose Gutierrez,Oscar Jose Gutierrez,8443401,FALSE,3.5,3.55,3.55,3.55,3.55,1,2023_61
32199984,Cox v O Gutierrez,2023-03-20,9:00:00,5595356,Daniel Cox,8443401,Oscar Jose Gutierrez,Daniel Cox,5595356,TRUE,1.42,1.4,1.4,1.38,1.36,13,2023_62
32200774,Tsurenko v H Dart,2023-03-21,0:00:00,8595916,Harriet Dart,5300861,Lesia Tsurenko,Lesia Tsurenko,5300861,FALSE,1.24,1.2,1.21,1.2,1.2,22,2023_63
32200774,Tsurenko v H Dart,2023-03-21,0:00:00,8595916,Harriet Dart,5300861,Lesia Tsurenko,Harriet Dart,8595916,TRUE,5.8,6,5.8,5.8,6.4,20,2023_64
32201004,T Wu v P Kotov,2023-03-20,15:00:00,10166537,Pavel Kotov,8699708,Tung-Lin Wu,Tung-Lin Wu,8699708,FALSE,2.26,2.24,2.24,2.26,2.32,24,2023_65
32201004,T Wu v P Kotov,2023-03-20,15:00:00,10166537,Pavel Kotov,8699708,Tung-Lin Wu,Pavel Kotov,10166537,TRUE,1.79,1.76,1.75,1.8,1.75,32,2023_66
32200919,O'Connell v Hanfmann,2023-03-20,15:00:00,8942164,Christopher O'Connell,8639275,Yannick Hanfmann,Yannick Hanfmann,8639275,FALSE,2.34,2.36,2.34,2.32,2.9,28,2023_67
32200919,O'Connell v Hanfmann,2023-03-20,15:00:00,8942164,Christopher O'Connell,8639275,Yannick Hanfmann,Christopher O'Connell,8942164,TRUE,1.7,1.74,1.75,1.75,1.6,30,2023_68
32199692,Pichler v G Melzer,2023-03-20,9:00:00,9629376,David Pichler,4876705,Gerald Melzer,Gerald Melzer,4876705,FALSE,1.23,1.2,1.18,1.19,1.15,12,2023_69
32199692,Pichler v G Melzer,2023-03-20,9:00:00,9629376,David Pichler,4876705,Gerald Melzer,David Pichler,9629376,TRUE,5.5,6.4,6.4,5.6,6.6,6,2023_70
32200402,Kat Sebov v Burrage,2023-03-21,0:00:00,9631606,Jodie Burrage,8944358,Katherine Sebov,Katherine Sebov,8944358,FALSE,1.82,1.84,1.94,1.9,1.83,47,2023_71
32200402,Kat Sebov v Burrage,2023-03-21,0:00:00,9631606,Jodie Burrage,8944358,Katherine Sebov,Jodie Burrage,9631606,TRUE,2,2.12,2.06,2.1,2.2,20,2023_72
32197551,Ma Kasnikowski v G Kravchenko,2023-03-19,9:00:00,11942172,Georgii Kravchenko,35635702,Maks Kasnikowski,Georgii Kravchenko,11942172,TRUE,2.38,2.62,2.66,2.74,2.8,7,2023_73
32197551,Ma Kasnikowski v G Kravchenko,2023-03-19,9:00:00,11942172,Georgii Kravchenko,35635702,Maks Kasnikowski,Maks Kasnikowski,35635702,FALSE,1.62,1.45,1.61,1.54,1.53,17,2023_74
32200899,Tabilo v Al Shevchenko,2023-03-20,15:00:00,9630879,Alejandro Tabilo,15134244,Alexander Shevchenko,Alejandro Tabilo,9630879,TRUE,1.69,1.45,1.37,1.34,1.36,66,2023_75
32200899,Tabilo v Al Shevchenko,2023-03-20,15:00:00,9630879,Alejandro Tabilo,15134244,Alexander Shevchenko,Alexander Shevchenko,15134244,FALSE,2.46,3.25,3.75,3.9,3.75,45,2023_76
32197765,Lokoli v Cazaux,2023-03-19,9:00:00,24918582,Arthur Cazaux,8257788,Laurent Lokoli,Laurent Lokoli,8257788,FALSE,1.96,1.95,2,1.99,1.98,4,2023_77
32197765,Lokoli v Cazaux,2023-03-19,9:00:00,24918582,Arthur Cazaux,8257788,Laurent Lokoli,Arthur Cazaux,24918582,TRUE,2.02,1.96,1.96,2,2.02,3,2023_78
32200422,Fr Forti v Potenza,2023-03-20,14:00:00,11144225,Francesco Forti,11583946,Luca Potenza,Luca Potenza,11583946,FALSE,2.62,2.64,2.62,2.5,2.48,4,2023_79
32200422,Fr Forti v Potenza,2023-03-20,14:00:00,11144225,Francesco Forti,11583946,Luca Potenza,Francesco Forti,11144225,TRUE,1.62,1.61,1.56,1.67,1.63,8,2023_80
32200281,Pujol Navarro v Friberg,2023-03-20,11:00:00,13601183,Bruno Pujol Navarro,10372218,Karl Friberg,Bruno Pujol Navarro,13601183,TRUE,4.5,2.84,3.75,3.75,3.75,3,2023_81
32200281,Pujol Navarro v Friberg,2023-03-20,11:00:00,13601183,Bruno Pujol Navarro,10372218,Karl Friberg,Karl Friberg,10372218,FALSE,1.3,1.37,1.37,1.42,1.42,8,2023_82
32199676,Copil v Purtseladze,2023-03-20,10:00:00,4195870,Marius Copil,19931639,Saba Purtseladze,Saba Purtseladze,19931639,FALSE,3.75,4.3,4.3,4.4,4.1,5,2023_83
32199676,Copil v Purtseladze,2023-03-20,10:00:00,4195870,Marius Copil,19931639,Saba Purtseladze,Marius Copil,4195870,TRUE,1.26,1.27,1.32,1.26,1.32,14,2023_84
32199823,Fancutt v Al Reco,2023-03-20,9:00:00,10504066,Alexandre Reco,9630951,Thomas Fancutt,Alexandre Reco,10504066,TRUE,2.9,2.52,2.1,2,1.96,48,2023_85
32199823,Fancutt v Al Reco,2023-03-20,9:00:00,10504066,Alexandre Reco,9630951,Thomas Fancutt,Thomas Fancutt,9630951,FALSE,1.65,1.53,1.9,2.02,2.04,31,2023_86
32200415,N Barbir v M Kawamura,2023-03-20,0:40:00,12819818,M Kawamura,13354777,N Barbir,M Kawamura,12819818,TRUE,1.02,1.01,1.01,1.01,1.01,1,2023_87
32200415,N Barbir v M Kawamura,2023-03-20,0:40:00,12819818,M Kawamura,13354777,N Barbir,N Barbir,13354777,FALSE,50,,,,50,0,2023_88
32200071,Zeppieri v Setkic,2023-03-20,11:00:00,7366936,Aldin Setkic,12154088,Giulio Zeppieri,Aldin Setkic,7366936,TRUE,11,9.2,11,8.8,7.8,13,2023_89
32200071,Zeppieri v Setkic,2023-03-20,11:00:00,7366936,Aldin Setkic,12154088,Giulio Zeppieri,Giulio Zeppieri,12154088,FALSE,1.1,1.13,1.12,1.13,1.14,28,2023_90
32200217,K Juvan v S Hunter,2023-03-21,0:00:00,9635566,Kaja Juvan,50836638,Storm Hunter,Storm Hunter,50836638,FALSE,2.62,2.44,2.38,2.38,2.6,29,2023_91
32200217,K Juvan v S Hunter,2023-03-21,0:00:00,9635566,Kaja Juvan,50836638,Storm Hunter,Kaja Juvan,9635566,TRUE,1.58,1.6,1.64,1.76,1.65,43,2023_92
32197745,Poljicak v Cobolli,2023-03-19,9:00:00,16570658,Flavio Cobolli,35635729,Mili Poljicak,Flavio Cobolli,16570658,TRUE,1.26,1.24,1.23,1.23,1.23,8,2023_93
32197745,Poljicak v Cobolli,2023-03-19,9:00:00,16570658,Flavio Cobolli,35635729,Mili Poljicak,Mili Poljicak,35635729,FALSE,4.8,5,5.2,5.3,5.2,10,2023_94
32197787,Jianu v Dzumhur,2023-03-19,9:00:00,7414058,Damir Dzumhur,11694722,Filip Cristian Jianu,Damir Dzumhur,7414058,TRUE,1.33,1.39,1.36,1.35,1.52,13,2023_95
32197787,Jianu v Dzumhur,2023-03-19,9:00:00,7414058,Damir Dzumhur,11694722,Filip Cristian Jianu,Filip Cristian Jianu,11694722,FALSE,3.55,3.9,3.9,3.9,2.94,8,2023_96
32197541,Yunchaokete v Jo Echeverria,2023-03-19,9:00:00,13268612,Bu Yunchaokete,19446888,John Echeverria,Bu Yunchaokete,13268612,TRUE,1.63,1.57,1.61,1.59,1.61,35,2023_97
32197541,Yunchaokete v Jo Echeverria,2023-03-19,9:00:00,13268612,Bu Yunchaokete,19446888,John Echeverria,John Echeverria,19446888,FALSE,2.74,2.48,2.72,2.6,2.64,36,2023_98
32197546,Jorda Sanchis v Leshem,2023-03-19,9:00:00,10902137,David Jorda Sanchis,9304278,Edan Leshem,Edan Leshem,9304278,FALSE,1.5,1.36,1.45,1.47,1.46,31,2023_99
32197546,Jorda Sanchis v Leshem,2023-03-19,9:00:00,10902137,David Jorda Sanchis,9304278,Edan Leshem,David Jorda Sanchis,10902137,TRUE,3.75,3.05,3.05,2.96,3.1,9,2023_100
32198649,Carlos Alcaraz v Medvedev,2023-03-19,23:00:00,25215583,Carlos Alcaraz,19924831,Daniil Medvedev,Carlos Alcaraz,25215583,TRUE,1.84,1.87,1.95,1.93,1.78,217,2023_101
32198649,Carlos Alcaraz v Medvedev,2023-03-19,23:00:00,25215583,Carlos Alcaraz,19924831,Daniil Medvedev,Daniil Medvedev,19924831,FALSE,1.94,2.14,2.04,2.08,2.24,120,2023_102
32200954,Blockx v Yo Watanuki,2023-03-20,15:00:00,46273968,Alexander Blockx,19924830,Yosuke Watanuki,Yosuke Watanuki,19924830,FALSE,1.1,1.14,1.13,1.15,1.13,22,2023_103
32200954,Blockx v Yo Watanuki,2023-03-20,15:00:00,46273968,Alexander Blockx,19924830,Yosuke Watanuki,Alexander Blockx,46273968,TRUE,9.6,8,9,7.4,7.6,33,2023_104
32200567,Bjorklund v T Zidansek,2023-03-21,0:00:00,9631526,Mirjam Bjorklund,9631543,Tamara Zidansek,Mirjam Bjorklund,9631526,TRUE,2.5,2.68,2.68,2.8,2.8,14,2023_105
32200567,Bjorklund v T Zidansek,2023-03-21,0:00:00,9631526,Mirjam Bjorklund,9631543,Tamara Zidansek,Tamara Zidansek,9631543,FALSE,1.58,1.57,1.57,1.55,1.55,29,2023_106
32197456,Adrian Andreev v Da Merida,2023-03-19,9:00:00,10460263,Adrian Andreev,44982571,Daniel Merida,Adrian Andreev,10460263,TRUE,1.37,1.39,1.39,1.34,1.33,17,2023_107
32197456,Adrian Andreev v Da Merida,2023-03-19,9:00:00,10460263,Adrian Andreev,44982571,Daniel Merida,Daniel Merida,44982571,FALSE,3.6,3.85,3.85,3.75,4.1,7,2023_108
32200558,J Rocco v G Justo,2023-03-20,12:00:00,15912840,G Justo,10957775,J Rocco,G Justo,15912840,TRUE,1.3,1.16,1.16,1.16,1.16,1,2023_109
32200558,J Rocco v G Justo,2023-03-20,12:00:00,15912840,G Justo,10957775,J Rocco,J Rocco,10957775,FALSE,7,,,,7,0,2023_110
32200909,Altmaier v Ma Damm,2023-03-20,15:00:00,9632088,Daniel Altmaier,19783583,Martin Damm,Daniel Altmaier,9632088,TRUE,1.2,1.2,1.2,1.19,1.2,12,2023_111
32200909,Altmaier v Ma Damm,2023-03-20,15:00:00,9632088,Daniel Altmaier,19783583,Martin Damm,Martin Damm,19783583,FALSE,5.8,6,6,6.4,6.2,7,2023_112
32197890,Celikbilek v Kukushkin,2023-03-19,9:00:00,8842202,Altug Celikbilek,2609424,Mikhail Kukushkin,Altug Celikbilek,8842202,TRUE,1.2,2.04,2.1,2,1.72,101,2023_113
32197890,Celikbilek v Kukushkin,2023-03-19,9:00:00,8842202,Altug Celikbilek,2609424,Mikhail Kukushkin,Mikhail Kukushkin,2609424,FALSE,1.29,1.95,1.93,1.98,2.36,74,2023_114
32196989,F Aguilar Cardozo v A Ciurletti,2023-03-20,17:00:00,9632030,A Ciurletti,49548820,F Aguilar Cardozo,F Aguilar Cardozo,49548820,FALSE,1.92,1.02,1.4,1.4,1.13,3,2023_115
32196989,F Aguilar Cardozo v A Ciurletti,2023-03-20,17:00:00,9632030,A Ciurletti,49548820,F Aguilar Cardozo,A Ciurletti,9632030,TRUE,1.41,,,,1.41,0,2023_116
32200999,Al Kovacevic v Marterer,2023-03-20,15:00:00,11439844,Aleksandar Kovacevic,7335940,Maximilian Marterer,Maximilian Marterer,7335940,FALSE,2.26,2.3,2.46,2.56,2.78,26,2023_117
32200999,Al Kovacevic v Marterer,2023-03-20,15:00:00,11439844,Aleksandar Kovacevic,7335940,Maximilian Marterer,Aleksandar Kovacevic,11439844,TRUE,1.74,1.75,1.71,1.65,1.55,39,2023_118
32200964,L Klein v Arnaldi,2023-03-20,15:00:00,9635456,Lukas Klein,21067270,Matteo Arnaldi,Lukas Klein,9635456,TRUE,2.3,2.34,2.36,2.42,2.5,15,2023_119
32200964,L Klein v Arnaldi,2023-03-20,15:00:00,9635456,Lukas Klein,21067270,Matteo Arnaldi,Matteo Arnaldi,21067270,FALSE,1.75,1.77,1.71,1.71,1.67,26,2023_120
32200939,Klahn v Machac,2023-03-20,15:00:00,4943481,Bradley Klahn,16149495,Tomas Machac,Tomas Machac,16149495,FALSE,1.17,1.15,1.14,1.14,1.11,16,2023_121
32200939,Klahn v Machac,2023-03-20,15:00:00,4943481,Bradley Klahn,16149495,Tomas Machac,Bradley Klahn,4943481,TRUE,6.6,7.4,8.6,8.8,9.4,14,2023_122
32199995,Ni Kobelt v Dalla Valle,2023-03-20,12:00:00,8998802,Enrico Dalla Valle,45377322,Nicolas Kobelt,Enrico Dalla Valle,8998802,TRUE,1.53,1.59,1.59,1.63,1.84,13,2023_123
32199995,Ni Kobelt v Dalla Valle,2023-03-20,12:00:00,8998802,Enrico Dalla Valle,45377322,Nicolas Kobelt,Nicolas Kobelt,45377322,FALSE,2.5,2.24,2.24,2.24,2.12,10,2023_124
32197481,Mensik v Sun,2023-03-19,9:00:00,8812610,Fajing Sun,39835947,Jakub Mensik,Fajing Sun,8812610,TRUE,3.55,5,3.5,3.5,5,16,2023_125
32197481,Mensik v Sun,2023-03-19,9:00:00,8812610,Fajing Sun,39835947,Jakub Mensik,Jakub Mensik,39835947,FALSE,1.32,1.25,1.4,1.22,1.22,19,2023_126
32200544,B Vilicich v F Comesana,2023-03-20,17:00:00,26615507,B Vilicich,14538173,F Comesana,F Comesana,14538173,FALSE,1.05,,,,1.05,0,2023_127
32200312,Grabher v Martincova,2023-03-21,0:00:00,8681454,Julia Grabher,7335514,Tereza Martincova,Tereza Martincova,7335514,FALSE,1.4,1.36,1.32,1.33,1.34,26,2023_128
32200312,Grabher v Martincova,2023-03-21,0:00:00,8681454,Julia Grabher,7335514,Tereza Martincova,Julia Grabher,8681454,TRUE,3.8,3.9,3.8,3.9,4.1,19,2023_129
32200924,Blancaneaux v Ri Hijikata,2023-03-20,15:00:00,9196749,Geoffrey Blancaneaux,12343905,Rinky Hijikata,Geoffrey Blancaneaux,9196749,TRUE,2.82,2.94,2.9,2.9,3,20,2023_130
32200924,Blancaneaux v Ri Hijikata,2023-03-20,15:00:00,9196749,Geoffrey Blancaneaux,12343905,Rinky Hijikata,Rinky Hijikata,12343905,FALSE,1.52,1.52,1.5,1.53,1.5,19,2023_131
32197486,Garcia Mestre v Kawakami,2023-03-19,9:00:00,23927056,Jordi Garcia Mestre,11869155,Rimpei Kawakami,Rimpei Kawakami,11869155,FALSE,1.03,1.07,1.08,1.09,1.1,23,2023_132
32197486,Garcia Mestre v Kawakami,2023-03-19,9:00:00,23927056,Jordi Garcia Mestre,11869155,Rimpei Kawakami,Jordi Garcia Mestre,23927056,TRUE,11.5,12.5,12.5,12.5,11,9,2023_133
32200572,Emm Navarro v Karolina Schmiedlova,2023-03-21,0:00:00,40900202,Anna Karolina Schmiedlova,10410355,Emma Navarro,Anna Karolina Schmiedlova,40900202,TRUE,2.1,2,2.14,2.1,2,22,2023_134
