event_id,event_name,date,time_utc,runnerid1,runnername1,runnerid2,runnername2,runner,runner_id,is_runner1,opening_odds,odds_25pct,odds_50pct,odds_75pct,closing_odds,num_updates,record_id
33122123,Andy Murray v Matteo Berrettini,2024-03-20,14:00:00,2256509,Andy Murray,8962036,Matteo Berrettini,Andy Murray,2256509,TRUE,2.08,2.3,2.14,2.18,2.2,97,2024_23
33121938,Sabanov/Sabanov v Schnaitter/Wallner,2024-03-20,9:00:00,10107989,Sabanov/Sabanov,49200614,Schnaitter/Wallner,Schnaitter/Wallner,49200614,FALSE,1.59,1.76,1.76,1.76,1.63,2,2024_24
33121938,Sabanov/Sabanov v Schnaitter/Wallner,2024-03-20,9:00:00,10107989,Sabanov/Sabanov,49200614,Schnaitter/Wallner,Sabanov/Sabanov,10107989,TRUE,2.32,,,,2.32,0,2024_25
33123461,Eleni Christofi v Tena Lukas,2024-03-20,10:00:00,10483860,Eleni Christofi,7795591,Tena Lukas,Tena Lukas,7795591,FALSE,1.25,1.23,1.27,1.27,1.26,4,2024_26
33121909,Arribage/Cornea v Qureshi/Vega Hernandez,2024-03-20,6:00:00,67007770,Arribage/Cornea,41745570,Qureshi/Vega Hernandez,Qureshi/Vega Hernandez,41745570,FALSE,2.22,,,,2.22,0,2024_27
33121909,Arribage/Cornea v Qureshi/Vega Hernandez,2024-03-20,6:00:00,67007770,Arribage/Cornea,41745570,Qureshi/Vega Hernandez,Arribage/Cornea,67007770,TRUE,1.81,1.63,1.63,1.63,1.63,1,2024_28
33124211,Gabi Adrian Boitan v Facundo Mena,2024-03-20,18:00:00,8700270,Facundo Mena,11600970,Gabi Adrian Boitan,Facundo Mena,8700270,TRUE,2.24,2.24,2.24,2.3,2.34,8,2024_29
33124211,Gabi Adrian Boitan v Facundo Mena,2024-03-20,18:00:00,8700270,Facundo Mena,11600970,Gabi Adrian Boitan,Gabi Adrian Boitan,11600970,FALSE,1.8,1.79,1.8,1.75,1.72,10,2024_30
33123034,Silvia Ambrosio v Himeno Sakatsume,2024-03-20,12:30:00,11772856,Himeno Sakatsume,24623193,Silvia Ambrosio,Silvia Ambrosio,24623193,FALSE,2.88,2.96,2.96,2.96,3,2,2024_31
33123034,Silvia Ambrosio v Himeno Sakatsume,2024-03-20,12:30:00,11772856,Himeno Sakatsume,24623193,Silvia Ambrosio,Himeno Sakatsume,11772856,TRUE,1.53,1.52,1.52,1.51,1.42,4,2024_32
33117403,Renzo Olivo v Adolfo Daniel Vallejo,2024-03-18,13:00:00,25989822,Adolfo Daniel Vallejo,4822931,Renzo Olivo,Adolfo Daniel Vallejo,25989822,TRUE,2.2,2.04,2.06,1.96,1.86,24,2024_33
33117403,Renzo Olivo v Adolfo Daniel Vallejo,2024-03-18,13:00:00,25989822,Adolfo Daniel Vallejo,4822931,Renzo Olivo,Renzo Olivo,4822931,FALSE,1.82,1.96,1.94,2,2.16,18,2024_34
33121708,Joao Fonseca v Hernando Escurra Isnardi,2024-03-20,13:00:00,66789717,Hernando Escurra Isnardi,42055362,Joao Fonseca,Hernando Escurra Isnardi,66789717,TRUE,26,10,10,10,12,10,2024_35
33121708,Joao Fonseca v Hernando Escurra Isnardi,2024-03-20,13:00:00,66789717,Hernando Escurra Isnardi,42055362,Joao Fonseca,Joao Fonseca,42055362,FALSE,1.04,1.11,1.1,1.11,1.09,18,2024_36
33120844,Podoroska v As Krueger,2024-03-20,0:00:00,24143371,Ashlyn Krueger,9042349,Nadia Podoroska,Nadia Podoroska,9042349,FALSE,3,3.2,3.1,3,3.05,35,2024_37
33120844,Podoroska v As Krueger,2024-03-20,0:00:00,24143371,Ashlyn Krueger,9042349,Nadia Podoroska,Ashlyn Krueger,24143371,TRUE,1.49,1.45,1.48,1.49,1.49,44,2024_38
33123435,Polona Hercog v Timea Babos,2024-03-20,11:00:00,2548781,Polona Hercog,4828174,Timea Babos,Polona Hercog,2548781,TRUE,2.58,,,,2.58,0,2024_39
33123435,Polona Hercog v Timea Babos,2024-03-20,11:00:00,2548781,Polona Hercog,4828174,Timea Babos,Timea Babos,4828174,FALSE,1.63,,,,1.63,0,2024_40
33123432,Theo Papamalamis v Nikolay Vylegzhanin,2024-03-20,16:00:00,12819799,Nikolay Vylegzhanin,43659120,Theo Papamalamis,Nikolay Vylegzhanin,12819799,TRUE,1.87,1.88,1.88,1.84,1.84,4,2024_41
33123432,Theo Papamalamis v Nikolay Vylegzhanin,2024-03-20,16:00:00,12819799,Nikolay Vylegzhanin,43659120,Theo Papamalamis,Theo Papamalamis,43659120,FALSE,2.14,2.12,2.12,2.12,2.12,1,2024_42
33118214,Frech v C Giorgi,2024-03-19,0:00:00,55884230,C Giorgi,8444351,Magdalena Frech,Magdalena Frech,8444351,FALSE,1.83,1.89,1.88,1.86,1.84,71,2024_43
33118214,Frech v C Giorgi,2024-03-19,0:00:00,55884230,C Giorgi,8444351,Magdalena Frech,C Giorgi,55884230,TRUE,2.2,2.12,2.12,2.16,2.14,43,2024_44
33121930,Freund/Ingildsen v Blancaneaux/Couacaud,2024-03-20,19:00:00,39482057,Blancaneaux/Couacaud,67292059,Freund/Ingildsen,Freund/Ingildsen,67292059,FALSE,2.16,2.06,2.06,2.06,2.06,1,2024_45
33121930,Freund/Ingildsen v Blancaneaux/Couacaud,2024-03-20,19:00:00,39482057,Blancaneaux/Couacaud,67292059,Freund/Ingildsen,Blancaneaux/Couacaud,39482057,TRUE,1.87,1.86,1.86,1.86,1.86,1,2024_46
33120829,C Liu v P Martic,2024-03-20,0:00:00,9633041,Claire Liu,2346703,Petra Martic,Petra Martic,2346703,FALSE,1.63,1.65,1.64,1.61,1.7,70,2024_47
33120829,C Liu v P Martic,2024-03-20,0:00:00,9633041,Claire Liu,2346703,Petra Martic,Claire Liu,9633041,TRUE,2.6,2.52,2.52,2.58,2.4,60,2024_48
33123433,Kimberly Birrell v Mariam Bolkvadze,2024-03-20,9:30:00,8183109,Kimberly Birrell,9630030,Mariam Bolkvadze,Mariam Bolkvadze,9630030,FALSE,1.58,,,,1.58,0,2024_49
33123433,Kimberly Birrell v Mariam Bolkvadze,2024-03-20,9:30:00,8183109,Kimberly Birrell,9630030,Mariam Bolkvadze,Kimberly Birrell,8183109,TRUE,2.34,,,,2.34,0,2024_50
33123853,Mario Gonzalez Fernandez v Rodrigo Fernandes,2024-03-20,12:30:00,25235562,Mario Gonzalez Fernandez,53128062,Rodrigo Fernandes,Mario Gonzalez Fernandez,25235562,TRUE,1.03,,,,1.03,0,2024_51
33123853,Mario Gonzalez Fernandez v Rodrigo Fernandes,2024-03-20,12:30:00,25235562,Mario Gonzalez Fernandez,53128062,Rodrigo Fernandes,Rodrigo Fernandes,53128062,FALSE,1.04,,,,1.04,0,2024_52
33123088,Remy Bertola v Mae Malige,2024-03-20,11:00:00,51943819,Mae Malige,9634390,Remy Bertola,Remy Bertola,9634390,FALSE,1.57,1.63,1.61,1.58,1.61,4,2024_53
33123088,Remy Bertola v Mae Malige,2024-03-20,11:00:00,51943819,Mae Malige,9634390,Remy Bertola,Mae Malige,51943819,TRUE,2.58,2.62,2.62,2.62,2.62,1,2024_54
33121941,Duncan/Willis v Michalski/Vanshelboim,2024-03-20,7:00:00,52801769,Duncan/Willis,67274728,Michalski/Vanshelboim,Michalski/Vanshelboim,67274728,FALSE,3,2.62,2.62,2.62,2.6,2,2024_55
33121941,Duncan/Willis v Michalski/Vanshelboim,2024-03-20,7:00:00,52801769,Duncan/Willis,67274728,Michalski/Vanshelboim,Duncan/Willis,52801769,TRUE,1.5,1.57,1.57,1.67,1.62,5,2024_56
33123427,Ksenia Zaytseva v Noma Noha Akugue,2024-03-20,8:30:00,61413938,Ksenia Zaytseva,19446955,Noma Noha Akugue,Ksenia Zaytseva,61413938,TRUE,2.16,,,,2.16,0,2024_57
33123427,Ksenia Zaytseva v Noma Noha Akugue,2024-03-20,8:30:00,61413938,Ksenia Zaytseva,19446955,Noma Noha Akugue,Noma Noha Akugue,19446955,FALSE,1.31,1.87,1.87,1.87,1.31,2,2024_58
33117427,Juan Pablo Varillas v Juan Carlos Prado Angelo,2024-03-18,11:00:00,42465203,Juan Carlos Prado Angelo,11772759,Juan Pablo Varillas,Juan Carlos Prado Angelo,42465203,TRUE,5.3,5.1,5.1,4.6,5.2,21,2024_59
33117427,Juan Pablo Varillas v Juan Carlos Prado Angelo,2024-03-18,11:00:00,42465203,Juan Carlos Prado Angelo,11772759,Juan Pablo Varillas,Juan Pablo Varillas,11772759,FALSE,1.24,1.35,1.26,1.27,1.23,29,2024_60
33123086,Arthur Bouquier v Mats Rosenkranz,2024-03-20,9:30:00,15842692,Arthur Bouquier,9634851,Mats Rosenkranz,Arthur Bouquier,15842692,TRUE,1.57,1.79,1.79,1.79,1.64,2,2024_61
33123086,Arthur Bouquier v Mats Rosenkranz,2024-03-20,9:30:00,15842692,Arthur Bouquier,9634851,Mats Rosenkranz,Mats Rosenkranz,9634851,FALSE,2.26,2.3,2.3,2.3,2.3,1,2024_62
33121544,Gonzalo Villanueva v Nicolas Zanellato,2024-03-19,12:30:16,9042439,Gonzalo Villanueva,39675346,Nicolas Zanellato,Gonzalo Villanueva,9042439,TRUE,1.44,1.51,1.45,1.47,1.46,4,2024_63
33121544,Gonzalo Villanueva v Nicolas Zanellato,2024-03-19,12:30:16,9042439,Gonzalo Villanueva,39675346,Nicolas Zanellato,Nicolas Zanellato,39675346,FALSE,2.96,2.92,2.92,2.92,3,3,2024_64
33123026,Dan Added v Yusuke Takahashi,2024-03-20,16:30:00,10303627,Dan Added,8873516,Yusuke Takahashi,Yusuke Takahashi,8873516,FALSE,2.1,1.58,1.58,1.58,1.58,1,2024_65
33123026,Dan Added v Yusuke Takahashi,2024-03-20,16:30:00,10303627,Dan Added,8873516,Yusuke Takahashi,Dan Added,10303627,TRUE,1.9,,,,1.9,0,2024_66
33121912,Balaji/Begemann v Goransson/Pellegrino,2024-03-20,6:00:00,60357955,Balaji/Begemann,67275208,Goransson/Pellegrino,Balaji/Begemann,60357955,TRUE,1.82,1.81,1.76,2.12,2.14,7,2024_67
33121912,Balaji/Begemann v Goransson/Pellegrino,2024-03-20,6:00:00,60357955,Balaji/Begemann,67275208,Goransson/Pellegrino,Goransson/Pellegrino,67275208,FALSE,2.22,2.22,2.32,1.89,1.87,9,2024_68
33120834,V Tomova v Tama Korpatsch,2024-03-20,0:00:00,9166525,Tamara Korpatsch,4597116,Viktoriya Tomova,Viktoriya Tomova,4597116,FALSE,1.8,1.7,1.63,1.65,1.62,75,2024_69
33120834,V Tomova v Tama Korpatsch,2024-03-20,0:00:00,9166525,Tamara Korpatsch,4597116,Viktoriya Tomova,Tamara Korpatsch,9166525,TRUE,2.24,2.5,2.5,2.52,2.6,47,2024_70
33123246,Jakub Nicod v Andres Fernandez Canovas,2024-03-20,11:00:00,18788087,Andres Fernandez Canovas,39842175,Jakub Nicod,Jakub Nicod,39842175,FALSE,1.11,1.15,1.15,1.15,1.15,1,2024_71
33124251,Alexey Vatutin v Fajing Sun,2024-03-20,9:30:00,7797764,Alexey Vatutin,8812610,Fajing Sun,Alexey Vatutin,7797764,TRUE,1.5,1.52,1.54,1.48,1.41,5,2024_72
33124251,Alexey Vatutin v Fajing Sun,2024-03-20,9:30:00,7797764,Alexey Vatutin,8812610,Fajing Sun,Fajing Sun,8812610,FALSE,2.82,2.9,2.84,2.8,3.05,5,2024_73
33118209,Rogers v Lin Fruhvirtova,2024-03-19,0:00:00,22108508,Linda Fruhvirtova,4943786,Shelby Rogers,Linda Fruhvirtova,22108508,TRUE,1.8,1.85,1.94,1.9,1.9,73,2024_74
33118209,Rogers v Lin Fruhvirtova,2024-03-19,0:00:00,22108508,Linda Fruhvirtova,4943786,Shelby Rogers,Shelby Rogers,4943786,FALSE,2.14,2.12,2.08,2.12,2.1,34,2024_75
33123428,Ekaterina Maklakova v Veronika Erjavec,2024-03-20,9:30:00,24040850,Ekaterina Maklakova,15134048,Veronika Erjavec,Ekaterina Maklakova,24040850,TRUE,2.24,2.28,2.28,2.28,2.28,1,2024_76
33123428,Ekaterina Maklakova v Veronika Erjavec,2024-03-20,9:30:00,24040850,Ekaterina Maklakova,15134048,Veronika Erjavec,Veronika Erjavec,15134048,FALSE,1.8,1.62,1.62,1.62,1.69,3,2024_77
33124269,Alex Hernandez v Murkel Dellien,2024-03-20,19:20:00,41506190,Alex Hernandez,36157019,Murkel Dellien,Alex Hernandez,41506190,TRUE,11.5,13,13,13,13.5,4,2024_78
33124269,Alex Hernandez v Murkel Dellien,2024-03-20,19:20:00,41506190,Alex Hernandez,36157019,Murkel Dellien,Murkel Dellien,36157019,FALSE,1.08,1.1,1.08,1.07,1.09,11,2024_79
33123087,Robin Bertrand v Clement Chidekh,2024-03-20,13:00:00,11718327,Clement Chidekh,27997038,Robin Bertrand,Clement Chidekh,11718327,TRUE,1.03,1.22,1.22,1.22,1.22,1,2024_80
33123241,Daniel Lara Salmeron v John Echeverria,2024-03-20,11:00:00,26309961,Daniel Lara Salmeron,19446888,John Echeverria,John Echeverria,19446888,FALSE,1.08,1.18,1.18,1.18,1.18,1,2024_81
33123241,Daniel Lara Salmeron v John Echeverria,2024-03-20,11:00:00,26309961,Daniel Lara Salmeron,19446888,John Echeverria,Daniel Lara Salmeron,26309961,TRUE,13.5,6.6,6.6,6.6,6.6,1,2024_82
33123248,Jonas Forejtek v Dino Prizmic,2024-03-20,10:20:00,38914770,Dino Prizmic,15926417,Jonas Forejtek,Jonas Forejtek,15926417,FALSE,4.2,4.3,4.5,5,4.8,11,2024_83
33123248,Jonas Forejtek v Dino Prizmic,2024-03-20,10:20:00,38914770,Dino Prizmic,15926417,Jonas Forejtek,Dino Prizmic,38914770,TRUE,1.25,1.3,1.28,1.25,1.26,24,2024_84
33123421,Vera Zvonareva v Sebastianna Scilipoti,2024-03-20,7:00:00,21067305,Sebastianna Scilipoti,2250861,Vera Zvonareva,Vera Zvonareva,2250861,FALSE,1.06,2.36,2.36,2.36,2.36,1,2024_85
33123421,Vera Zvonareva v Sebastianna Scilipoti,2024-03-20,7:00:00,21067305,Sebastianna Scilipoti,2250861,Vera Zvonareva,Sebastianna Scilipoti,21067305,TRUE,1.74,,,,1.74,0,2024_86
33118238,M Bouzkova v L Zhu,2024-03-19,0:00:00,8714569,Lin Zhu,8442764,Marie Bouzkova,Lin Zhu,8714569,TRUE,2.58,2.9,2.62,2.68,2.68,34,2024_87
33118238,M Bouzkova v L Zhu,2024-03-19,0:00:00,8714569,Lin Zhu,8442764,Marie Bouzkova,Marie Bouzkova,8442764,FALSE,1.53,1.57,1.57,1.58,1.58,32,2024_88
33121940,Forejtek/Vrbensky v Serdarusic/Travaglia,2024-03-20,7:00:00,25240257,Forejtek/Vrbensky,67274725,Serdarusic/Travaglia,Serdarusic/Travaglia,67274725,FALSE,1.03,1.65,1.65,1.74,1.89,5,2024_89
33121940,Forejtek/Vrbensky v Serdarusic/Travaglia,2024-03-20,7:00:00,25240257,Forejtek/Vrbensky,67274725,Serdarusic/Travaglia,Forejtek/Vrbensky,25240257,TRUE,1.03,1.56,1.56,2.28,2.36,6,2024_90
33123426,Dimitar Kuzmanov v Sandro Kopp,2024-03-20,9:00:00,8443097,Dimitar Kuzmanov,13601198,Sandro Kopp,Sandro Kopp,13601198,FALSE,2.9,3.05,3.25,3.1,3.1,25,2024_91
33123426,Dimitar Kuzmanov v Sandro Kopp,2024-03-20,9:00:00,8443097,Dimitar Kuzmanov,13601198,Sandro Kopp,Dimitar Kuzmanov,8443097,TRUE,1.45,1.44,1.44,1.48,1.48,26,2024_92
33121914,Campana Lee/P Mendez v Cid Subervi/Hardt,2024-03-20,2:00:00,67285774,Campana Lee/P Mendez,14033812,Cid Subervi/Hardt,Cid Subervi/Hardt,14033812,FALSE,1.36,1.47,1.47,1.47,1.47,1,2024_93
33121914,Campana Lee/P Mendez v Cid Subervi/Hardt,2024-03-20,2:00:00,67285774,Campana Lee/P Mendez,14033812,Cid Subervi/Hardt,Campana Lee/P Mendez,67285774,TRUE,3.15,,,,3.15,0,2024_94
33118253,Stephens v Kerber,2024-03-19,0:00:00,2411840,Angelique Kerber,2923342,Sloane Stephens,Sloane Stephens,2923342,FALSE,1.71,1.73,1.75,1.68,1.7,77,2024_95
33118253,Stephens v Kerber,2024-03-19,0:00:00,2411840,Angelique Kerber,2923342,Sloane Stephens,Angelique Kerber,2411840,TRUE,2.3,2.38,2.32,2.42,2.44,45,2024_96
33123488,Goncalo Falcao v Alberto Barroso Campos,2024-03-20,16:30:00,9634521,Alberto Barroso Campos,7234473,Goncalo Falcao,Alberto Barroso Campos,9634521,TRUE,1.08,1.06,1.06,1.08,1.08,2,2024_97
33123488,Goncalo Falcao v Alberto Barroso Campos,2024-03-20,16:30:00,9634521,Alberto Barroso Campos,7234473,Goncalo Falcao,Goncalo Falcao,7234473,FALSE,13.5,,,,13.5,0,2024_98
33121922,Goldhoff/Trotter v Moreno/Rubio Fierros,2024-03-20,16:00:00,64959118,Goldhoff/Trotter,67285794,Moreno/Rubio Fierros,Goldhoff/Trotter,64959118,TRUE,1.15,,,,1.15,0,2024_99
33121922,Goldhoff/Trotter v Moreno/Rubio Fierros,2024-03-20,16:00:00,64959118,Goldhoff/Trotter,67285794,Moreno/Rubio Fierros,Moreno/Rubio Fierros,67285794,FALSE,7.8,,,,7.8,0,2024_100
33122045,Jemma Carbis v Gabriella Da Silva Fick,2024-03-20,0:40:00,10941749,Gabriella Da Silva Fick,38839846,Jemma Carbis,Gabriella Da Silva Fick,10941749,TRUE,1.03,,,,1.03,0,2024_101
33123993,Matheus De Almeida v Orlando Luz,2024-03-20,20:20:00,65671216,Matheus De Almeida,9420501,Orlando Luz,Orlando Luz,9420501,FALSE,1.34,2.16,2.16,2.1,2.2,8,2024_102
33123993,Matheus De Almeida v Orlando Luz,2024-03-20,20:20:00,65671216,Matheus De Almeida,9420501,Orlando Luz,Matheus De Almeida,65671216,TRUE,3.95,1.89,1.88,1.88,1.83,8,2024_103
33122089,Mason Naumovski v Chase Ferguson,2024-03-20,2:10:00,17806077,Chase Ferguson,38218616,Mason Naumovski,Mason Naumovski,38218616,FALSE,2.1,,,,2.1,0,2024_104
33122089,Mason Naumovski v Chase Ferguson,2024-03-20,2:10:00,17806077,Chase Ferguson,38218616,Mason Naumovski,Chase Ferguson,17806077,TRUE,1.7,,,,1.7,0,2024_105
33121633,Alex Bolt v Corey Gaal,2024-03-20,0:30:00,7283330,Alex Bolt,12154063,Corey Gaal,Alex Bolt,7283330,TRUE,1.02,,,,1.02,0,2024_106
33123164,Tiago Pereira v Hady Habib,2024-03-20,12:30:00,10033630,Hady Habib,43659135,Tiago Pereira,Hady Habib,10033630,TRUE,1.16,,,,1.16,0,2024_107
33123164,Tiago Pereira v Hady Habib,2024-03-20,12:30:00,10033630,Hady Habib,43659135,Tiago Pereira,Tiago Pereira,43659135,FALSE,7.2,,,,7.2,0,2024_108
33124543,Sascha Gueymard Wayenburg v Axel Garcian,2024-03-20,16:30:00,23709032,Axel Garcian,39847812,Sascha Gueymard Wayenburg,Axel Garcian,23709032,TRUE,3.75,,,,3.75,0,2024_109
33124543,Sascha Gueymard Wayenburg v Axel Garcian,2024-03-20,16:30:00,23709032,Axel Garcian,39847812,Sascha Gueymard Wayenburg,Sascha Gueymard Wayenburg,39847812,FALSE,1.36,,,,1.36,0,2024_110
33123302,Ela Nala Milic v Jessika Ponchet,2024-03-20,12:30:00,40400844,Ela Nala Milic,9628769,Jessika Ponchet,Jessika Ponchet,9628769,FALSE,1.13,1.12,1.13,1.14,1.16,5,2024_111
33123302,Ela Nala Milic v Jessika Ponchet,2024-03-20,12:30:00,40400844,Ela Nala Milic,9628769,Jessika Ponchet,Ela Nala Milic,40400844,TRUE,7.2,,,,7.2,0,2024_112
33123137,Henrique Rocha v Gregoire Barrere,2024-03-20,10:00:00,8842295,Gregoire Barrere,29822698,Henrique Rocha,Gregoire Barrere,8842295,TRUE,1.71,1.61,1.61,1.63,1.59,12,2024_113
33123137,Henrique Rocha v Gregoire Barrere,2024-03-20,10:00:00,8842295,Gregoire Barrere,29822698,Henrique Rocha,Henrique Rocha,29822698,FALSE,2.4,2.58,2.58,2.58,2.62,11,2024_114
33123101,Antonia Ruzic v Viktoria Hruncakova,2024-03-20,8:00:00,24432018,Antonia Ruzic,54739703,Viktoria Hruncakova,Antonia Ruzic,24432018,TRUE,1.68,,,,1.68,0,2024_115
33118182,Alex Rybakov v Louis Wessels,2024-03-18,17:00:00,9395318,Alex Rybakov,9433880,Louis Wessels,Louis Wessels,9433880,FALSE,2.28,2.3,2.3,2.38,2.34,8,2024_116
33118182,Alex Rybakov v Louis Wessels,2024-03-18,17:00:00,9395318,Alex Rybakov,9433880,Louis Wessels,Alex Rybakov,9395318,TRUE,1.78,1.77,1.77,1.72,1.69,9,2024_117
33121632,Hanyi Liu v Matt Hulme,2024-03-20,2:00:00,13268583,Hanyi Liu,41327570,Matt Hulme,Matt Hulme,41327570,FALSE,1.75,,,,1.75,0,2024_118
33124175,Roberto Cid Subervi v David Pichler,2024-03-20,21:00:00,9629376,David Pichler,10410214,Roberto Cid Subervi,Roberto Cid Subervi,10410214,FALSE,1.43,1.44,1.44,1.44,1.41,3,2024_119
33124175,Roberto Cid Subervi v David Pichler,2024-03-20,21:00:00,9629376,David Pichler,10410214,Roberto Cid Subervi,David Pichler,9629376,TRUE,3.3,3.25,3.25,3.35,3.35,2,2024_120
33117904,Federico Agustin Gomez v Goncalo Oliveira,2024-03-18,13:00:00,9632665,Federico Agustin Gomez,9493180,Goncalo Oliveira,Federico Agustin Gomez,9632665,TRUE,2.2,2.1,2.18,2.32,2.34,16,2024_121
33117904,Federico Agustin Gomez v Goncalo Oliveira,2024-03-18,13:00:00,9632665,Federico Agustin Gomez,9493180,Goncalo Oliveira,Goncalo Oliveira,9493180,FALSE,1.84,1.83,1.83,1.78,1.72,19,2024_122
33124196,Elmar Ejupovic v Stefan Kozlov,2024-03-20,19:00:00,7412767,Elmar Ejupovic,7415002,Stefan Kozlov,Stefan Kozlov,7415002,FALSE,1.59,1.65,1.63,1.66,1.63,17,2024_123
33124196,Elmar Ejupovic v Stefan Kozlov,2024-03-20,19:00:00,7412767,Elmar Ejupovic,7415002,Stefan Kozlov,Elmar Ejupovic,7412767,TRUE,2.52,2.5,2.58,2.6,2.5,11,2024_124
33124368,Pedro Cachin v Andrea Vavassori,2024-03-20,17:50:00,9414510,Andrea Vavassori,8461316,Pedro Cachin,Andrea Vavassori,9414510,TRUE,1.73,1.6,1.51,1.53,1.52,83,2024_125
